source_ref_id,repo_relative_path,windows_absolute_path,document_sha256,heading,start_line,end_line,anchor_excerpt,anchor_hash,source_type,authority_level,why_relevant,last_verified
SRCREF-00557,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,324,324,"REQ-323,Sample missingness is not population missingness,data quality,A,ACTIVE,W09,W09+,Recon sample profiles remain representative evidence only; population missingness is measured on materialized snapshots.,W09",9e9b32076af6be9d0ed37224ebd665d2b870727bf757c670e751e8fac657e0b7,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-323,2026-08-09
SRCREF-00558,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,325,325,"REQ-324,Population missingness defaults to unmeasured,data quality,A,ACTIVE,W09,W09-W19,Raw fields remain UNMEASURED_UNTIL_SOURCE_MATERIALIZATION unless source-specific population evidence exists.,W09",0a27c25011b129380bf135331f5e562fecc7e00a385d3addc9131e369c872f85,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-324,2026-08-09
SRCREF-00559,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,326,326,"REQ-325,Join-key presence does not prove semantic compatibility,joins,A,ACTIVE,W09,W09+,Join fields require canonical identity/mapping and semantic validation; name/key presence alone is insufficient.,W09",d89480cd472bb5885e7f30b4015d3efa466f380cc813c5b730993c67d125060a,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-325,2026-08-09
SRCREF-00560,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,327,327,"REQ-326,Name-only durable cross-source joins remain forbidden,joins,A,ACTIVE,W07-W09,W09+,Raw-field join metadata preserves W07 canonical identity policy.,W09",245afdaeee00d3592272789fe968fdd54def89f6d24caf8630756252c23ee647,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-326,2026-08-09
SRCREF-00561,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,328,328,"REQ-327,Exact field-name overlap is not semantic duplication,redundancy,A,ACTIVE,W09,W09+,Same-name fields require grain/unit/definition/temporal/join review before consolidation.,W09",463efcfa37ea503ff93ee09d6d235f09abc392c38cb0257a86608ad7fb202597,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-327,2026-08-09
SRCREF-00562,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,329,329,"REQ-328,Source-level redundancy decisions are preserved,redundancy,A,ACTIVE,W06-W09,W09+,W09 imports W06 source-overlap decisions rather than replacing them with field-name heuristics.,W09",d1b98f1bdfdf78c5321aa2ea463c229c9fbc8a08b17ccc41593a2f4c93fbcfcc,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-328,2026-08-09
SRCREF-00563,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,330,330,"REQ-329,Raw-field registration never implies predictive usefulness,feature registry,A,ACTIVE,W09,W09+,Registry presence/status is metadata only and cannot promote a production feature.,W09",64502c38500cdc7bccb0d31ae28fbedb657ecdbedea11c11483e6c9d277b8582,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-329,2026-08-09
SRCREF-00564,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,331,331,"REQ-330,Banned fields cannot enter W10 candidate experiments,feature registry,A,ACTIVE,W09,W09-W10,POSTGAME_OR_FUTURE_BANNED fields have no W10 candidate handoff.,W09",5e8245056d2997d161ec1149e22957bcb8059918fffcdd9b3cb18d555b8cd7d9,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-330,2026-08-09
SRCREF-00565,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,332,332,"REQ-331,Review-required fields fail closed at W10 handoff,feature registry,A,ACTIVE,W09,W09-W10,REVIEW_REQUIRED fields cannot enter candidate experiments until temporal classification is resolved.,W09",d362795ca5f93d5cf36b2e7a4492a112cdc0e39867cd3a0471824cebf39b0830,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-331,2026-08-09
SRCREF-00566,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,333,333,"REQ-332,Historical outputs require PIT-safe prior-game derivation,feature registry,A,ACTIVE,W08-W09,W09-W10,HISTORICAL_AGGREGATE_ONLY fields may hand off only as prior-game/PIT-safe aggregation inputs.,W09",9ce35bc7aa7a4b42e9b05e9ae413fcee4dcbdc2061da07e069c4318f3f2c7a82,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-332,2026-08-09
SRCREF-00567,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,334,334,"REQ-333,As-of fields require W08 reconstruction,feature registry,A,ACTIVE,W08-W09,W09-W10,ASOF_RECONSTRUCTION_REQUIRED fields remain behind the protected PIT gateway.,W09",5fac69c14bba74a8c77500b571272fc436362f5ce05f4b9f529e6e9bb4e2a55a,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-333,2026-08-09
SRCREF-00568,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,335,335,"REQ-334,Effective snapshot fields require W08 snapshot selection,feature registry,A,ACTIVE,W08-W09,W09-W10,SAFE_ONLY_WITH_EFFECTIVE_SNAPSHOT fields require target-valid as-of state.,W09",08f2786fe652d9f45987cce0bd3847566e924fd4d8a170e00cc1926c43179559,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-334,2026-08-09
SRCREF-00569,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,336,336,"REQ-335,Direct pregame candidates still require PIT and data-quality gates,feature registry,A,ACTIVE,W09,W09-W10,DIRECT_PREGAME_CANDIDATE is not unconditional safety or production adoption.,W09",fb2de14eb170329c8b0b68be2ceb99760ccd7a01ec60033734255fd31e4c819d,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-335,2026-08-09
SRCREF-00570,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,337,337,"REQ-336,Feature-family labels are organizational not promotion evidence,feature registry,A,ACTIVE,W09,W09-W10,Inherited feature-family tags help organize experiments but do not establish usefulness.,W09",ed01f54b54f8a794cb5f6afd148af2a2fdd0512482bafb8a07727687b44ae782,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-336,2026-08-09
SRCREF-00571,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,338,338,"REQ-337,Raw-field records carry source license/access context,governance,A,ACTIVE,W06-W09,W09+,Registry preserves source access priority/license/redistribution status for acquisition/publication decisions.,W09",449856f1ae3c40fbef7c0e9fa72f73fa9de3f566af5fa8a7694e6613ecb70151,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-337,2026-08-09
SRCREF-00572,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,339,339,"REQ-338,W09 handoff states are explicit and machine-readable,feature registry,A,ACTIVE,W09,W09-W10,Every raw field has a governed handoff state controlling whether W10 candidate design is permitted.,W09",6a10d4c1d813ebf9a5ba6204638291fd987771858436101ac064204d36295934,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-338,2026-08-09
SRCREF-00573,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,340,340,"REQ-339,Raw-field IDs are not silently repurposed after schema rename,feature registry,A,ACTIVE,W09,W09+,Semantic rename/repurpose creates a new raw-field identity and controlled supersession.,W09",5d0b6470671614c01392df45b40554a1ccc42a93456a9b269336d7f5ece3f2b1,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-339,2026-08-09
SRCREF-00574,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,341,341,"REQ-340,Feature registry contract is executable,testing,A,ACTIVE,W09,W09+,""Repository validation checks registry counts, identities, temporal preservation, missingness honesty and handoff safety."",W09",fcc50cbdb1c551ac21448e82ed1fc1a42908abf30aa07665d27df0c707574040,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-340,2026-08-09
SRCREF-00575,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,342,342,"REQ-341,Feature transforms consume PIT state only,features,A,ACTIVE,W08/W10 protected gateway,W10+,Every predictive transform consumes W08-eligible PIT state; no direct mutable-provider/current-state access.,W10",6b6d88ab089a0379688804042824064c5af39f6fba443a9b17369277101dca76,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-341,2026-08-09
SRCREF-00576,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,343,343,"REQ-342,Trailing transforms exclude target game,features,A,ACTIVE,W10 strict-prior transform contract,W10+,Rolling/lag/EWMA/trend transforms for pregame prediction use observations strictly before the target cutoff/game.,W10",699addcc8ab2e9ce96c9b767a2d4cbcc0d4fa144915943a7ae949f832d4d2ae6,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-342,2026-08-09
SRCREF-00577,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,344,344,"REQ-343,Feature transforms are versioned and parameterized,features,A,ACTIVE,REQ-051/191; W10,W10+,Derived candidates preserve transform ID/version/parameters and parent/cutoff lineage.,W10",b3087d36bfb10e40f8be93682e1599c4402c6fcb0ebd3a8303a187f9516a5fea,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-343,2026-08-09
SRCREF-00578,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,345,345,"REQ-344,No universal rolling window is assumed,features,C,RESEARCH,master W10; W10 adaptive review,W10-W17,Candidate windows/recency parameters are compared chronologically rather than hard-coding one universal window from intuition.,W10",880b4b5bb0b1d5b45cda96931148c33a36880adaa7430138da591e849f6869a0,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-344,2026-08-09
SRCREF-00579,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,346,346,"REQ-345,Population data quality precedes promotion,features,A,ACTIVE,W09 missingness honesty; W10,W10-W19,Feature promotion requires materialized population coverage/missingness/schema evidence; representative samples are insufficient.,W10",c1736439bff09ba617017059ca3867ba4e73a716f2515c40c9d0306644616063,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-345,2026-08-09
SRCREF-00580,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,347,347,"REQ-346,Redundancy decisions require conditional evidence,features,A,ACTIVE,W09 redundancy; W10,W10-W17,Same-name/correlated predictors are not automatically merged or deleted; assess semantic and conditional value.,W10",1803c116a5933285e83cef908829506b2c79b0303c631aeaa64d0c59843fe358,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-346,2026-08-09
SRCREF-00581,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,348,348,"REQ-347,Univariate association is exploratory only,features,A,ACTIVE,W10 screening design,W10-W17,Correlation or mutual information alone cannot promote a production feature.,W10",212f80c2570b834bf185c8b3741f8928ac3e24ec3e13241186b5bbd65852e8be,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-347,2026-08-09
SRCREF-00582,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,349,349,"REQ-348,Model importance alone cannot promote features,features,A,ACTIVE,W10 screening design,W10-W17,Regularization/tree/permutation/importance methods provide evidence but no single importance method is a sufficient promotion gate.,W10",ca2a759b56e6813d577f15fa9ed1c0fb0d573a56b5075ae7284ea1e235cd2067,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-348,2026-08-09
SRCREF-00583,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,350,350,"REQ-349,Permutation evidence is out-of-fold and chronological,features,A,ACTIVE,W10 screening design,W10-W17,Permutation importance used for decisions is evaluated on chronological validation evidence rather than training fit.,W10",d4465b466675da42cf8ee2769f77ed1dfb6a81d4cd449c441b1600aa90c5ed7c,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-349,2026-08-09
SRCREF-00584,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,351,351,"REQ-350,Feature-family ablation required before promotion,features,A,ACTIVE,master §26/W10,W10-W17,Promoted feature families require chronological full-vs-without-family evidence under the target evaluation plan.,W10",6f979e988b25f4e158949393fb517c4e860897d8feba9165c438ee15e2b01263,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-350,2026-08-09
SRCREF-00585,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,352,352,"REQ-351,Temporal stability required before promotion,features,A,ACTIVE,master §26/W10,W10-W17,Feature/family value is assessed across declared chronological folds/seasons/eras before production promotion.,W10",c079dfa72b3c17fce51aa90f2c5a935c43cb514045fddfbf23ba0dd77e229c02,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-351,2026-08-09
SRCREF-00586,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,353,353,"REQ-352,Critical subgroup and A&M stability are assessed,features,A,ACTIVE,master §26; A&M objective,W10-W17,""Where relevant, feature evidence includes A&M and predeclared critical subgroup performance, without cherry-picked promotion."",W10",5b0c7cf8136224434e8c96cd2cc08729cbe00cf3d5267a099441f77a6603004b,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-352,2026-08-09
SRCREF-00587,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,354,354,"REQ-353,Lifecycle state is target specific,features,A,ACTIVE,REQ-066; W10,W10+,""A feature/family can hold different lifecycle states for win, margin, score and BAS targets."",W10",8622260963b839291b004f0149a8148966d7f1837d2dbbbc7658ddc57e9818c9,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-353,2026-08-09
SRCREF-00588,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,355,355,"REQ-354,Market feature lifecycle is isolated from pure-football lane,features,A,ACTIVE,market architecture; W10,W10+,Market-derived candidates cannot enter the pure-football feature set; they are evaluated only in market-augmented experiments.,W10",bbe329073be0d6040b64136765c3652f57d47eddb76184fabe932ea335fbdd0c,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-354,2026-08-09
SRCREF-00589,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,356,356,"REQ-355,Feature lifecycle history is append only,governance,A,ACTIVE,master §26; W10,W10+,Promotion/demotion/rejection history is preserved with evidence references; old decisions are not silently erased.,W10",394549fd0d9051ccad4c0c88d18504da94199609f84fabe29bf8837613952d50,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-355,2026-08-09
SRCREF-00590,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,357,357,"REQ-356,Rejected features reopen only with material new basis,governance,A,ACTIVE,W10 lifecycle,W10+,A rejected feature/family returns to EXPERIMENTAL only under a new experiment/data/transform hypothesis while prior rejection remains recorded.,W10",a72a0357a421379fdcd787639cd86ec9b478fdb2fe6bba445def8ad320ff7b08,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-356,2026-08-09
SRCREF-00591,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,358,358,"REQ-357,BANNED means structural prohibition,features,A,ACTIVE,PIT/rights invariants; W10,W10+,BANNED features cannot become usable due to predictive performance; underlying safety/rights classification must first be corrected.,W10",897a7a5f9b48c9410db41b030088883c95f79e580730f5fa4a420f4c16f6c477,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-357,2026-08-09
SRCREF-00592,governance/REQUIREMENTS_INDEX.csv,C:\BatteredAggieSyndrome\governance\REQUIREMENTS_INDEX.csv,971da7445611bf08e496f6a41e92ea8ae1b25d54755fb9f2b2254e9ca2b2f4b1,,359,359,"REQ-358,Feature promotion criteria are precommitted,validation,A,ACTIVE,REQ-206; W10,W10-W17,Promotion/evaluation rules are versioned before protected feature evaluation to limit selection-on-test leakage.,W10",f52f5c4f2b0b7e3891899a697c81d58fa86138d0c3ed4ac6437d4f6efe3cca01,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for REQ-358,2026-08-09
