local_id,jira_key,import_id,issue_type,summary,parent,epic,phase,priority,workflow_state,maturity_before,maturity_after,evidence_state,ready,blocked_by,critical_path,component,execution_lane,execution_mode,historical_classification,owner_wave,read_file_count,touch_file_count,source_ids,primary_source_refs,canonical_record,generated_markdown
POST-SUBTASK-028,BAT-378,100332,Subtask,[POST-SUBTASK-028] Expand immutable national core and supporting-domain history to the maximum quality-supported seasons,POST-STORY-010,POST-EPIC-003,PHASE-1,P0,DONE,SCAFFOLD,IMPLEMENTED,VERIFIED,false,POST-SUBTASK-027,true,raw-snapshots,DATA_MATERIALIZATION,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,11,0,GAP-002;GAP-006;GAP-010;GAP-011;HANDOFF-003;HANDOFF-008,SRCREF-02013;SRCREF-02014;SRCREF-02015;SRCREF-02016;SRCREF-02017;SRCREF-02018;SRCREF-02001;SRCREF-02002,jira/records/issues/subtasks/POST-SUBTASK-028_acquire_timestamped_roster_depth_participation_injury_recruiting_transfer_coachi.json,jira/issues/subtasks/POST-SUBTASK-028_acquire_timestamped_roster_depth_participation_injury_recruiting_transfer_coachi.md
POST-SUBTASK-029,BAT-379,100333,Subtask,"[POST-SUBTASK-029] Profile supporting-domain schema, historical coverage, timestamp quality, upstream lineage, and nonblocking source-policy metadata",POST-STORY-010,POST-EPIC-003,PHASE-1,P0,DONE,SCAFFOLD,EMPIRICALLY_VALIDATED,VERIFIED,false,POST-SUBTASK-027;POST-SUBTASK-028,true,raw-snapshots,DATA_MATERIALIZATION,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,11,0,GAP-002;GAP-006;GAP-010;GAP-011;HANDOFF-003;HANDOFF-008,SRCREF-02013;SRCREF-02014;SRCREF-02015;SRCREF-02016;SRCREF-02017;SRCREF-02018;SRCREF-02001;SRCREF-02002,jira/records/issues/subtasks/POST-SUBTASK-029_profile_supporting_domain_schema_historical_coverage_timestamp_quality_upstream_.json,jira/issues/subtasks/POST-SUBTASK-029_profile_supporting_domain_schema_historical_coverage_timestamp_quality_upstream_.md
POST-SUBTASK-030,BAT-380,100334,Subtask,"[POST-SUBTASK-030] Gate domain-by-domain production, experimental, conditional, rejected, or unavailable eligibility",POST-STORY-010,POST-EPIC-003,PHASE-1,P0,DONE,SCAFFOLD,PRODUCTION_READY,VERIFIED,false,POST-SUBTASK-027;POST-SUBTASK-028;POST-SUBTASK-029,true,raw-snapshots,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,11,0,GAP-002;GAP-006;GAP-010;GAP-011;HANDOFF-003;HANDOFF-008,SRCREF-02013;SRCREF-02014;SRCREF-02015;SRCREF-02016;SRCREF-02017;SRCREF-02018;SRCREF-02001;SRCREF-02002,jira/records/issues/subtasks/POST-SUBTASK-030_approve_domain_by_domain_production_experimental_conditional_rejected_or_banned_.json,jira/issues/subtasks/POST-SUBTASK-030_approve_domain_by_domain_production_experimental_conditional_rejected_or_banned_.md
POST-SUBTASK-031,BAT-381,100335,Subtask,"[POST-SUBTASK-031] Enforce content-addressed raw snapshots, correction lineage, quarantine, and source-policy storage metadata",POST-STORY-011,POST-EPIC-003,PHASE-1,P0,DONE,SCAFFOLD,IMPLEMENTED,VERIFIED,false,POST-SUBTASK-027;POST-SUBTASK-030,true,raw-snapshots,SHARED_CONTRACT,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,11,2,GAP-002;HANDOFF-003,SRCREF-02013;SRCREF-02014;SRCREF-02015;SRCREF-02016;SRCREF-02017;SRCREF-02018;SRCREF-02001;SRCREF-02002,jira/records/issues/subtasks/POST-SUBTASK-031_enforce_content_addressed_raw_snapshots_correction_lineage_quarantine_and_source.json,jira/issues/subtasks/POST-SUBTASK-031_enforce_content_addressed_raw_snapshots_correction_lineage_quarantine_and_source.md
POST-SUBTASK-032,BAT-382,100336,Subtask,"[POST-SUBTASK-032] Build the cross-domain acquisition, schema, quality, and source-to-snapshot provenance manifests",POST-STORY-011,POST-EPIC-003,PHASE-1,P0,IN_PROGRESS,SCAFFOLD,EMPIRICALLY_VALIDATED,PLANNED,true,POST-SUBTASK-027;POST-SUBTASK-030;POST-SUBTASK-031,true,raw-snapshots,DATA_MATERIALIZATION,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,11,0,GAP-002;HANDOFF-003,SRCREF-02013;SRCREF-02014;SRCREF-02015;SRCREF-02016;SRCREF-02017;SRCREF-02018;SRCREF-02001;SRCREF-02002,jira/records/issues/subtasks/POST-SUBTASK-032_build_the_cross_domain_acquisition_schema_quality_and_source_to_snapshot_provena.json,jira/issues/subtasks/POST-SUBTASK-032_build_the_cross_domain_acquisition_schema_quality_and_source_to_snapshot_provena.md
POST-SUBTASK-033,BAT-383,100337,Subtask,[POST-SUBTASK-033] Run and publish the national historical-lake readiness decision,POST-STORY-011,POST-EPIC-003,PHASE-1,P0,BLOCKED,SCAFFOLD,PRODUCTION_READY,PLANNED,false,POST-SUBTASK-027;POST-SUBTASK-030;POST-SUBTASK-031;POST-SUBTASK-032,true,raw-snapshots,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,11,0,GAP-002;HANDOFF-003,SRCREF-02013;SRCREF-02014;SRCREF-02015;SRCREF-02016;SRCREF-02017;SRCREF-02018;SRCREF-02001;SRCREF-02002,jira/records/issues/subtasks/POST-SUBTASK-033_run_and_publish_the_national_historical_lake_readiness_decision.json,jira/issues/subtasks/POST-SUBTASK-033_run_and_publish_the_national_historical_lake_readiness_decision.md
POST-SUBTASK-034,BAT-384,100338,Subtask,"[POST-SUBTASK-034] Profile every materialized table for rows, types, nulls, uniqueness, ranges, duplicates, timestamps, and partitions",POST-STORY-012,POST-EPIC-004,PHASE-1,P0,BLOCKED,FUNCTIONAL_STARTER,IMPLEMENTED,PLANNED,false,POST-SUBTASK-033,true,entities,DATA_MATERIALIZATION,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,10,0,GAP-003;GAP-004,SRCREF-02019;SRCREF-02020;SRCREF-02021;SRCREF-02022;SRCREF-02023;SRCREF-02024;SRCREF-02001;SRCREF-02002,jira/records/issues/subtasks/POST-SUBTASK-034_profile_every_materialized_table_for_rows_types_nulls_uniqueness_ranges_duplicat.json,jira/issues/subtasks/POST-SUBTASK-034_profile_every_materialized_table_for_rows_types_nulls_uniqueness_ranges_duplicat.md
POST-SUBTASK-035,BAT-385,100339,Subtask,"[POST-SUBTASK-035] Reconcile measured fields with canonical contracts, compatibility policy, and quarantine/rejection decisions",POST-STORY-012,POST-EPIC-004,PHASE-1,P0,BLOCKED,FUNCTIONAL_STARTER,EMPIRICALLY_VALIDATED,PLANNED,false,POST-SUBTASK-033;POST-SUBTASK-034,true,entities,SHARED_CONTRACT,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,11,0,GAP-003;GAP-004,SRCREF-02019;SRCREF-02020;SRCREF-02021;SRCREF-02022;SRCREF-02023;SRCREF-02024;SRCREF-02001;SRCREF-02002,jira/records/issues/subtasks/POST-SUBTASK-035_reconcile_measured_fields_with_canonical_contracts_compatibility_policy_and_quar.json,jira/issues/subtasks/POST-SUBTASK-035_reconcile_measured_fields_with_canonical_contracts_compatibility_policy_and_quar.md
POST-SUBTASK-036,BAT-386,100340,Subtask,[POST-SUBTASK-036] Approve or block schema and missingness readiness for entity resolution,POST-STORY-012,POST-EPIC-004,PHASE-1,P0,BLOCKED,FUNCTIONAL_STARTER,PRODUCTION_READY,PLANNED,false,POST-SUBTASK-033;POST-SUBTASK-034;POST-SUBTASK-035,true,entities,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,11,0,GAP-003;GAP-004,SRCREF-02019;SRCREF-02020;SRCREF-02021;SRCREF-02022;SRCREF-02023;SRCREF-02024;SRCREF-02001;SRCREF-02002,jira/records/issues/subtasks/POST-SUBTASK-036_approve_or_block_schema_and_missingness_readiness_for_entity_resolution.json,jira/issues/subtasks/POST-SUBTASK-036_approve_or_block_schema_and_missingness_readiness_for_entity_resolution.md
POST-SUBTASK-037,BAT-387,100341,Subtask,"[POST-SUBTASK-037] Build canonical team, conference, venue, game, season, and source registries with effective-dated aliases",POST-STORY-013,POST-EPIC-004,PHASE-1,P0,BLOCKED,FUNCTIONAL_STARTER,IMPLEMENTED,PLANNED,false,POST-SUBTASK-036,true,entities,SHARED_CONTRACT,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,11,1,GAP-003;GAP-004;GAP-006,SRCREF-02019;SRCREF-02020;SRCREF-02021;SRCREF-02022;SRCREF-02023;SRCREF-02024;SRCREF-02001;SRCREF-02002,jira/records/issues/subtasks/POST-SUBTASK-037_build_canonical_team_conference_venue_game_season_and_source_registries_with_eff.json,jira/issues/subtasks/POST-SUBTASK-037_build_canonical_team_conference_venue_game_season_and_source_registries_with_eff.md
POST-SUBTASK-038,BAT-388,100342,Subtask,"[POST-SUBTASK-038] Build coach, staff, player, roster, recruiting, and transfer identity registries with confidence and review state",POST-STORY-013,POST-EPIC-004,PHASE-1,P0,BLOCKED,FUNCTIONAL_STARTER,EMPIRICALLY_VALIDATED,PLANNED,false,POST-SUBTASK-036;POST-SUBTASK-037,true,entities,SHARED_CONTRACT,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,11,0,GAP-003;GAP-004;GAP-006,SRCREF-02019;SRCREF-02020;SRCREF-02021;SRCREF-02022;SRCREF-02023;SRCREF-02024;SRCREF-02001;SRCREF-02002,jira/records/issues/subtasks/POST-SUBTASK-038_build_coach_staff_player_roster_recruiting_and_transfer_identity_registries_with.json,jira/issues/subtasks/POST-SUBTASK-038_build_coach_staff_player_roster_recruiting_and_transfer_identity_registries_with.md
POST-SUBTASK-039,BAT-389,100343,Subtask,"[POST-SUBTASK-039] Validate registry uniqueness, temporal consistency, collisions, and referential completeness",POST-STORY-013,POST-EPIC-004,PHASE-1,P0,BLOCKED,FUNCTIONAL_STARTER,PRODUCTION_READY,PLANNED,false,POST-SUBTASK-036;POST-SUBTASK-037;POST-SUBTASK-038,true,entities,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,11,0,GAP-003;GAP-004;GAP-006,SRCREF-02019;SRCREF-02020;SRCREF-02021;SRCREF-02022;SRCREF-02023;SRCREF-02024;SRCREF-02001;SRCREF-02002,jira/records/issues/subtasks/POST-SUBTASK-039_validate_registry_uniqueness_temporal_consistency_collisions_and_referential_com.json,jira/issues/subtasks/POST-SUBTASK-039_validate_registry_uniqueness_temporal_consistency_collisions_and_referential_com.md
POST-SUBTASK-040,BAT-390,100344,Subtask,"[POST-SUBTASK-040] Run exact, alias, contextual, and bounded probabilistic resolution over the full population with evidence per decision",POST-STORY-014,POST-EPIC-004,PHASE-1,P0,BLOCKED,FUNCTIONAL_STARTER,IMPLEMENTED,PLANNED,false,POST-SUBTASK-039,true,entities,DATA_MATERIALIZATION,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,11,0,GAP-003;GAP-004,SRCREF-02019;SRCREF-02020;SRCREF-02021;SRCREF-02022;SRCREF-02023;SRCREF-02024;SRCREF-02001;SRCREF-02002,jira/records/issues/subtasks/POST-SUBTASK-040_run_exact_alias_contextual_and_bounded_probabilistic_resolution_over_the_full_po.json,jira/issues/subtasks/POST-SUBTASK-040_run_exact_alias_contextual_and_bounded_probabilistic_resolution_over_the_full_po.md
POST-SUBTASK-041,BAT-391,100345,Subtask,"[POST-SUBTASK-041] Operate unresolved/collision/merge/split review and materialize temporal team, conference, staff, roster, and player transitions",POST-STORY-014,POST-EPIC-004,PHASE-1,P0,BLOCKED,FUNCTIONAL_STARTER,EMPIRICALLY_VALIDATED,PLANNED,false,POST-SUBTASK-039;POST-SUBTASK-040,true,entities,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-003;GAP-004,SRCREF-02019;SRCREF-02020;SRCREF-02021;SRCREF-02022;SRCREF-02023;SRCREF-02024;SRCREF-02001;SRCREF-02002,jira/records/issues/subtasks/POST-SUBTASK-041_operate_unresolved_collision_merge_split_review_and_materialize_temporal_team_co.json,jira/issues/subtasks/POST-SUBTASK-041_operate_unresolved_collision_merge_split_review_and_materialize_temporal_team_co.md
POST-SUBTASK-042,BAT-392,100346,Subtask,[POST-SUBTASK-042] Publish the canonical entity snapshot and approve or block downstream PIT consumption,POST-STORY-014,POST-EPIC-004,PHASE-1,P0,BLOCKED,FUNCTIONAL_STARTER,PRODUCTION_READY,PLANNED,false,POST-SUBTASK-039;POST-SUBTASK-040;POST-SUBTASK-041,true,entities,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,14,0,GAP-003;GAP-004;GAP-009;HANDOFF-004;ISSUE-034;ISSUE-039,SRCREF-02019;SRCREF-02020;SRCREF-02021;SRCREF-02022;SRCREF-02023;SRCREF-02024;SRCREF-02001;SRCREF-02002,jira/records/issues/subtasks/POST-SUBTASK-042_publish_the_canonical_entity_snapshot_and_approve_or_block_downstream_pit_consum.json,jira/issues/subtasks/POST-SUBTASK-042_publish_the_canonical_entity_snapshot_and_approve_or_block_downstream_pit_consum.md
POST-SUBTASK-043,BAT-393,100347,Subtask,"[POST-SUBTASK-043] Reconcile field temporal classes, source known-at rules, cutoffs, correction policies, and prohibited uses against real schemas",POST-STORY-015,POST-EPIC-005,PHASE-1,P0,BLOCKED,FUNCTIONAL_STARTER,IMPLEMENTED,PLANNED,false,POST-SUBTASK-042,true,pit-temporal,SHARED_CONTRACT,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,14,1,AC-011;AC-012;GAP-005;HANDOFF-004;RISK-001;RISK-002,SRCREF-02025;SRCREF-02026;SRCREF-02027;SRCREF-02028;SRCREF-02029;SRCREF-02030;SRCREF-02031;SRCREF-02032,jira/records/issues/subtasks/POST-SUBTASK-043_reconcile_field_temporal_classes_source_known_at_rules_cutoffs_correction_polici.json,jira/issues/subtasks/POST-SUBTASK-043_reconcile_field_temporal_classes_source_known_at_rules_cutoffs_correction_polici.md
POST-SUBTASK-044,BAT-394,100348,Subtask,"[POST-SUBTASK-044] Normalize observed, published, effective, retrieved, and corrected timestamps with source-specific precedence and timezone rules",POST-STORY-015,POST-EPIC-005,PHASE-1,P0,BLOCKED,FUNCTIONAL_STARTER,EMPIRICALLY_VALIDATED,PLANNED,false,POST-SUBTASK-042;POST-SUBTASK-043,true,pit-temporal,DATA_MATERIALIZATION,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,12,0,AC-011;AC-012;GAP-005;HANDOFF-004;RISK-001;RISK-002,SRCREF-02025;SRCREF-02026;SRCREF-02027;SRCREF-02028;SRCREF-02029;SRCREF-02030;SRCREF-02031;SRCREF-02032,jira/records/issues/subtasks/POST-SUBTASK-044_normalize_observed_published_effective_retrieved_and_corrected_timestamps_with_s.json,jira/issues/subtasks/POST-SUBTASK-044_normalize_observed_published_effective_retrieved_and_corrected_timestamps_with_s.md
POST-SUBTASK-045,BAT-395,100349,Subtask,[POST-SUBTASK-045] Validate fail-closed cutoff eligibility and deliberate future/same-game/postgame rejection,POST-STORY-015,POST-EPIC-005,PHASE-1,P0,BLOCKED,FUNCTIONAL_STARTER,PRODUCTION_READY,PLANNED,false,POST-SUBTASK-042;POST-SUBTASK-043;POST-SUBTASK-044,true,pit-temporal,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,13,0,AC-011;AC-012;GAP-005;HANDOFF-004;RISK-001;RISK-002,SRCREF-02025;SRCREF-02026;SRCREF-02027;SRCREF-02028;SRCREF-02029;SRCREF-02030;SRCREF-02031;SRCREF-02032,jira/records/issues/subtasks/POST-SUBTASK-045_validate_fail_closed_cutoff_eligibility_and_deliberate_future_same_game_postgame.json,jira/issues/subtasks/POST-SUBTASK-045_validate_fail_closed_cutoff_eligibility_and_deliberate_future_same_game_postgame.md
POST-SUBTASK-046,BAT-396,100350,Subtask,"[POST-SUBTASK-046] Materialize append-only game, team, conference, venue, player, roster, staff, availability, weather, market, and context as-of state",POST-STORY-016,POST-EPIC-005,PHASE-1,P0,BLOCKED,FUNCTIONAL_STARTER,IMPLEMENTED,PLANNED,false,POST-SUBTASK-045,true,pit-temporal,DATA_MATERIALIZATION,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,13,0,GAP-005;GAP-006;HANDOFF-004,SRCREF-02025;SRCREF-02026;SRCREF-02027;SRCREF-02028;SRCREF-02029;SRCREF-02030;SRCREF-02031;SRCREF-02032,jira/records/issues/subtasks/POST-SUBTASK-046_materialize_append_only_game_team_conference_venue_player_roster_staff_availabil.json,jira/issues/subtasks/POST-SUBTASK-046_materialize_append_only_game_team_conference_venue_player_roster_staff_availabil.md
POST-SUBTASK-047,BAT-397,100351,Subtask,"[POST-SUBTASK-047] Build national pregame matrices at configured cutoffs with row/cell lineage, missingness class, fallback, and pinned versions",POST-STORY-016,POST-EPIC-005,PHASE-1,P0,BLOCKED,FUNCTIONAL_STARTER,EMPIRICALLY_VALIDATED,PLANNED,false,POST-SUBTASK-045;POST-SUBTASK-046,true,pit-temporal,DATA_MATERIALIZATION,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,12,1,GAP-005;GAP-006;HANDOFF-004,SRCREF-02025;SRCREF-02026;SRCREF-02027;SRCREF-02028;SRCREF-02029;SRCREF-02030;SRCREF-02031;SRCREF-02032,jira/records/issues/subtasks/POST-SUBTASK-047_build_national_pregame_matrices_at_configured_cutoffs_with_row_cell_lineage_miss.json,jira/issues/subtasks/POST-SUBTASK-047_build_national_pregame_matrices_at_configured_cutoffs_with_row_cell_lineage_miss.md
POST-SUBTASK-048,BAT-398,100352,Subtask,[POST-SUBTASK-048] Approve or block immutable matrix versions for feature/model experimentation,POST-STORY-016,POST-EPIC-005,PHASE-1,P0,BLOCKED,FUNCTIONAL_STARTER,PRODUCTION_READY,PLANNED,false,POST-SUBTASK-045;POST-SUBTASK-046;POST-SUBTASK-047,true,pit-temporal,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-005;GAP-006;HANDOFF-004,SRCREF-02025;SRCREF-02026;SRCREF-02027;SRCREF-02028;SRCREF-02029;SRCREF-02030;SRCREF-02031;SRCREF-02032,jira/records/issues/subtasks/POST-SUBTASK-048_approve_or_block_immutable_matrix_versions_for_feature_model_experimentation.json,jira/issues/subtasks/POST-SUBTASK-048_approve_or_block_immutable_matrix_versions_for_feature_model_experimentation.md
POST-SUBTASK-049,BAT-399,100353,Subtask,"[POST-SUBTASK-049] Run static, future-append, value-mutation, same-game, normalization, entity-correction, weather, market, roster, and label leakage tests on real matrices",POST-STORY-017,POST-EPIC-005,PHASE-1,P0,BLOCKED,FUNCTIONAL_STARTER,IMPLEMENTED,PLANNED,false,POST-SUBTASK-048,true,pit-temporal,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-005;HANDOFF-004,SRCREF-02025;SRCREF-02026;SRCREF-02027;SRCREF-02028;SRCREF-02029;SRCREF-02030;SRCREF-02031;SRCREF-02032,jira/records/issues/subtasks/POST-SUBTASK-049_run_static_future_append_value_mutation_same_game_normalization_entity_correctio.json,jira/issues/subtasks/POST-SUBTASK-049_run_static_future_append_value_mutation_same_game_normalization_entity_correctio.md
POST-SUBTASK-050,BAT-400,100354,Subtask,"[POST-SUBTASK-050] Implement deterministic walk-forward replay with frozen train/tune/protected boundaries, fold-local transforms, checkpoint/resume, and evidence identities",POST-STORY-017,POST-EPIC-005,PHASE-1,P0,BLOCKED,FUNCTIONAL_STARTER,EMPIRICALLY_VALIDATED,PLANNED,false,POST-SUBTASK-048;POST-SUBTASK-049,true,pit-temporal,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,12,1,GAP-005;HANDOFF-004,SRCREF-02025;SRCREF-02026;SRCREF-02027;SRCREF-02028;SRCREF-02029;SRCREF-02030;SRCREF-02031;SRCREF-02032,jira/records/issues/subtasks/POST-SUBTASK-050_implement_deterministic_walk_forward_replay_with_frozen_train_tune_protected_bou.json,jira/issues/subtasks/POST-SUBTASK-050_implement_deterministic_walk_forward_replay_with_frozen_train_tune_protected_bou.md
POST-SUBTASK-051,BAT-401,100355,Subtask,[POST-SUBTASK-051] Open or retain-blocked the protected experimentation lane through the PIT/replay readiness gate,POST-STORY-017,POST-EPIC-005,PHASE-1,P0,BLOCKED,FUNCTIONAL_STARTER,PRODUCTION_READY,PLANNED,false,POST-SUBTASK-048;POST-SUBTASK-049;POST-SUBTASK-050,true,pit-temporal,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,14,0,GAP-003;GAP-005;HANDOFF-004;HANDOFF-005;ISSUE-041,SRCREF-02025;SRCREF-02026;SRCREF-02027;SRCREF-02028;SRCREF-02029;SRCREF-02030;SRCREF-02031;SRCREF-02032,jira/records/issues/subtasks/POST-SUBTASK-051_open_or_retain_blocked_the_protected_experimentation_lane_through_the_pit_replay.json,jira/issues/subtasks/POST-SUBTASK-051_open_or_retain_blocked_the_protected_experimentation_lane_through_the_pit_replay.md
POST-SUBTASK-052,BAT-402,100356,Subtask,"[POST-SUBTASK-052] Reconcile feature IDs, source fields, transformations, temporal classes, missingness, code paths, aliases, duplicates, and lifecycle states",POST-STORY-018,POST-EPIC-006,PHASE-1,P1,BLOCKED,FUNCTIONAL_STARTER,IMPLEMENTED,PLANNED,false,POST-SUBTASK-048,false,feature-engineering,SHARED_CONTRACT,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-007;HANDOFF-005,SRCREF-02033;SRCREF-02034;SRCREF-02035;SRCREF-02036;SRCREF-02037;SRCREF-02038;SRCREF-02039;SRCREF-02040,jira/records/issues/subtasks/POST-SUBTASK-052_reconcile_feature_ids_source_fields_transformations_temporal_classes_missingness.json,jira/issues/subtasks/POST-SUBTASK-052_reconcile_feature_ids_source_fields_transformations_temporal_classes_missingness.md
POST-SUBTASK-053,BAT-403,100357,Subtask,"[POST-SUBTASK-053] Measure feature computability, missingness class, fallback use, and coverage by season/team/cutoff/regime/A&M segment",POST-STORY-018,POST-EPIC-006,PHASE-1,P1,BLOCKED,FUNCTIONAL_STARTER,EMPIRICALLY_VALIDATED,PLANNED,false,POST-SUBTASK-048;POST-SUBTASK-052,false,feature-engineering,DATA_MATERIALIZATION,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,13,0,GAP-007;HANDOFF-005,SRCREF-02033;SRCREF-02034;SRCREF-02035;SRCREF-02036;SRCREF-02037;SRCREF-02038;SRCREF-02039;SRCREF-02040,jira/records/issues/subtasks/POST-SUBTASK-053_measure_feature_computability_missingness_class_fallback_use_and_coverage_by_sea.json,jira/issues/subtasks/POST-SUBTASK-053_measure_feature_computability_missingness_class_fallback_use_and_coverage_by_sea.md
POST-SUBTASK-054,BAT-404,100358,Subtask,[POST-SUBTASK-054] Freeze the experiment-eligible production feature-registry version,POST-STORY-018,POST-EPIC-006,PHASE-1,P1,BLOCKED,FUNCTIONAL_STARTER,PRODUCTION_READY,PLANNED,false,POST-SUBTASK-048;POST-SUBTASK-052;POST-SUBTASK-053,false,feature-engineering,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,13,1,GAP-007;HANDOFF-005,SRCREF-02033;SRCREF-02034;SRCREF-02035;SRCREF-02036;SRCREF-02037;SRCREF-02038;SRCREF-02039;SRCREF-02040,jira/records/issues/subtasks/POST-SUBTASK-054_freeze_the_experiment_eligible_production_feature_registry_version.json,jira/issues/subtasks/POST-SUBTASK-054_freeze_the_experiment_eligible_production_feature_registry_version.md
POST-SUBTASK-055,BAT-405,100359,Subtask,"[POST-SUBTASK-055] Materialize team/opponent form, efficiency, scoring, schedule strength, recency, continuity, rest, travel, venue, sequence, cold-start, and lower-division prior features",POST-STORY-019,POST-EPIC-006,PHASE-1,P1,BLOCKED,FUNCTIONAL_STARTER,IMPLEMENTED,PLANNED,false,POST-SUBTASK-051;POST-SUBTASK-054,false,feature-engineering,SOLO_WORKTREE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,13,0,GAP-006;GAP-007;HANDOFF-005;HANDOFF-008,SRCREF-02033;SRCREF-02034;SRCREF-02035;SRCREF-02036;SRCREF-02037;SRCREF-02038;SRCREF-02039;SRCREF-02040,jira/records/issues/subtasks/POST-SUBTASK-055_materialize_team_opponent_form_efficiency_scoring_schedule_strength_recency_cont.json,jira/issues/subtasks/POST-SUBTASK-055_materialize_team_opponent_form_efficiency_scoring_schedule_strength_recency_cont.md
