repo_relative_path,size_bytes,line_count,sha256,authority_level,role,top_directory,extension,parse_status
src/aggie_analytics/architecture/__init__.py,415,16,5be8d8a526d191804ad08f8ccbb24f3e8325cce36a89315a69d05e1c79fa20f4,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/architecture/contracts.py,1156,36,3a8bc06e2dc6af77d2b4505d7b23ce3eec8321582493a97a24722fb795b667b5,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/architecture/registry.py,653,24,4a57c9f8be9f3b0b50618ae8cf539915baa49b3812943d1f3e604398e501d972,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/bas/__init__.py,439,7,d498903c6f2160f1ffe897f3e9d359b2d6a47d794f861b244ee3072bd90d2b50,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/bas/contracts.py,1705,29,4db391c284f450497fcdd23a6184ee925cd48944ea4719d71dd7a3eda88aa2e3,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/bas/labels.py,1849,24,f9f7d0d6feca7b835b14d75855e66a3dc52d4b80be48bb793b626df08034bfd2,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/bas/runtime.py,826,15,4eb5bb54b2720dc709bbe0319b7460000c5e5bfbe99afed89ab382d46bdd0b29,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/context_intelligence/__init__.py,643,9,cacd1fb2314922b38b1b81ae52b521875e842e5b3a23c43dbc0a792d35419d59,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/context_intelligence/coaching.py,1072,29,10c25c9c8308556df1a11b2b83e1bcd8f109c314020ed6ff26ba3b57818ddede,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/context_intelligence/context.py,1563,44,2125d4b7d8b8cc22bae0f093b1cb496dafa87e5a27693506a106180baab08b37,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/context_intelligence/mechanics.py,1299,32,4b36e4dd1acecc489979997af3c8b24873af41a317ae87e8aa006d25ee63d698,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/data/__init__.py,281,4,888887a8b1c9ca691ef2b62dc7a2d99e7059d1eb48260931f5d7f78124a2e602,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/data/adapters.py,1079,22,2a1986859268f091be5d5d15e8c25e47c1f632f903301ec772638f37ec355e48,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/data/contracts.py,707,30,d7e3b6b717914c0347793d626910291bad91121d4424164248b3ac32d363386f,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/data/snapshots.py,2246,37,50ca28bfabd44ec971fdbe4bbbe8001a2b7019e270448d111fd3bd6fb02b6b3e,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/entities/__init__.py,434,11,10346983fd9b326838f427ec6e3ff29b6f4a9a45faf97b782ca6560cd1a36a51,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/entities/contracts.py,758,27,4ccf21ede675a4de43e7d21701319a9e4b2778fc1ce5da336bbbd086a9eb706b,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/entities/ids.py,1010,24,249dac1046a3bcc8e75fa065b0eaa17ca401dd16ce4cb973bfefeaec5066d81e,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/entities/resolution.py,1493,32,f678ad903b373eb788e6fda5af421b5c19de6decee9605c89942e739f42dc33c,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/__init__.py,1031,19,3f9513433ac05947186cb9c27e7af610cc3d516720d8774f87dbcfce7818d682,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/adapters.py,496,14,7b489dc4ead9c0b2db9c47cb516bc78f9fa728c90417509ccd1c994f6fbfe2ef,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/adoption.py,608,12,a35cbf188c542114dff3f5f7333d1bdea6ffde727d31ed36ffba4298ea0ea5ba,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/advanced_challengers.py,1875,47,f30053e402f26df4d76afd00db5ed937ec4e997c69047d267eddbe48ec74baf3,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/artifacts.py,1197,35,589b01e35e6a2f90bce2b1089fb9db4bcd4d1e2b7fe9734a79bf0e1634be6ca1,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/artifacts_v2.py,2682,75,aa6e1eef14a001bc2658acd74b82fea85db806e8eee59caf64b00d8cace5fb53,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/comparison.py,2936,76,7e417fbd0ae6dda0d92cea69c89f24c61857767ec50a19604dac2f8d014ccb87,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/contracts.py,3300,82,c2b582f9185f33b34025cab795c465e1362672d0e62c7ac2da6d2c87dbec5e73,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/feature_tournament.py,2879,79,36a2819c1670ba57e1956b5902d49f3c4a60cc9bad54e381bab10aaacf8d82b2,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/governance.py,1262,26,f3929ebb70846ec9237fea7e9b4a803647e658ab50b68ed05b62811d35d8719a,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/hpo.py,3065,75,16c83e8addf1a342769bfe4a3fc6404a4bd3e423e342918bb64e42652b620d0d,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/hpo_engine.py,2280,75,e86eb13965c2a6d2ad7e57f60124e8fb48550495596d7876112fa0e2de8007ac,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/hypotheses.py,1185,34,27c2098d53d664d3c22406e1a5f04d32e917a0f0c547bee42be389c9d8d3a86d,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/identity.py,408,11,c1806d285bfa30a993a073367d58c3a6cb5327f368d16dab6a830051bde12a60,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/lineage.py,3098,91,7e0484c22253932a83bdbf1f67ed2a7893c46a0cf87dd2b97774ed32e36806b6,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/local_tracker.py,1414,44,754dc389915577d656ceefcdea98ce76ce4cd193d9241cc26c32548097ce6c23,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/locks.py,1755,65,fc75bc041dc04e09fb7831e9df8d99b5b55a158dba15b93eaad2c03ab186001f,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/model_tournament.py,2581,65,1669b2f62c1e9cf1f69a0fd27127ac6560eae0aac9334347a8a87017edd8d6ba,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/promotion_bridge.py,1576,47,a69e99eae063cc361416e4b3e8af305472e96620caae6a6d09d82032779d792c,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/queue.py,1906,32,1017592b958086cd37795c00ebd210189bb676a92fdfb72f1ea7eaab7e67c59f,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/replay.py,834,26,374dd0452aeb4d1891717ae2eacfe4a0682068e10f6e681ac6ff842758482329,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/replay_engine.py,2386,75,970859c65dd137a30cc1ee161090a71a8ca874793472dd74b01e3cc080e3b9ba,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/scheduler.py,3783,114,54dca64bcdbf63a8b74b186db65fce9d6dbf3776f822365a884e71bdc94acc63,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/store.py,10290,242,ef136979ef135d678014e46cbc66d475825f6c6b464082b94e33c8639b418e66,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/tournaments.py,2634,59,7a6d2f0d2c8c86d92d19f4d733c81b8c30ac85359569355301673e4149e231cf,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/experimentation/worktree.py,1175,30,1c49c3c5a756c4652e641b06d4999cbb16c942bb7f30ab7449b5c516353d84cb,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/features/__init__.py,600,6,fdc46b5ee5f5ff351a07f0838be8a216e0bc4852264ca6492ba6e4c39857e03c,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/features/factory.py,1442,24,aab18c72a19b58a687cde49ce06a22b6f694437a7a8eb99727e0d70f83407b6e,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/features/lifecycle.py,2074,35,a05dc7bdf752a822a0898ffcb264bdb44940da9126a36eec0a5face9be56ef8c,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/features/registry.py,1215,31,436b54d74771afcee33f5dda61b03a0e4f86996395f63013b2e7563e5401becd,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/features/screening.py,2166,42,3e66a120a2ef1cf013103188ed72db3ae978893c78a442b1fce954b76b1a4391,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/features/transforms.py,3043,72,7be60a45639575f4f2a37065ce96462341bc57f0c527dcd2271b66a19ea3c6b8,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/lineage.py,775,12,77b761878b9f10564d569a99dac12650a738dd9c8860e381898a8e41743d4d82,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/modeling/__init__.py,836,13,74428cc9449ec7a99a932166bd364b6d6fe17a3c0fbf92f6cd1a789849828dda,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/modeling/baselines.py,3941,73,e89c40731c7b3df920ed672c6d4f7b83349eef197eb8e0db177a14ad6ee60369,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/modeling/calibration.py,1065,28,1fbe01aad65beed9027cb184952e43525745c6f67161b84dec8650084dac634c,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/modeling/coherence.py,2159,52,883d09af5fd04bcbe3f3c3dc97badb4fe7670feb65957a68af9c0fbee742e8c6,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/modeling/contracts.py,3129,79,4c7eb557a4dd3d6d5f2f21f60ffd3b49f3456d996ffba4de0d9b13eb5b1586a1,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/modeling/ensemble.py,716,13,c20f11cd1218f439dcf21981b2e01a0d9be418bbe90f4e82eb0a3874c3eaa78d,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/modeling/forecast.py,1192,18,509e611a21aff361c8fcdb90d26c08561d59d4aa3f79de52b8472f9ff9aee156,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/modeling/joint.py,1772,33,c7a011bf68e4ce4a18c253973c001038c6890fed4bdafce1bf737ea4d3bbb035,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/modeling/registry.py,2043,33,1855832225eb336485350d85623ad18e8b9a25477526c60bf834dc8121bcbaef,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/modeling/runtime.py,3828,85,236e84da07ef983fcb5a0fab8cde31086264807db5bf8c90203a1eb1118b248e,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/modeling/simulation.py,2206,41,5ec172848995725a1ff179eb4e449b70470ffa0d1b82302a42c3db5170ae1c86,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/modeling/uncertainty.py,913,20,5a43d0eef6aa895a006dfb6d5aaa6e03fb3a36331757125113101a1897183b91,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/operations/__init__.py,564,12,38e9e0a2c55a5a265af53114909446e91f42fa03b4c02bf58d925b8a6a5dac4b,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/operations/backup.py,3382,53,4544cef5de384febc54756c380af054138aaa51270d5012fd56dd3b10fc30b57,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/operations/benchmark.py,3324,56,70ab9e5d3606c4128e0ef379506754b363ac8c818a93b0d95f9723fc9250a146,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/operations/environment.py,2293,49,7f2bad77bcb4358353cdaeb05aa72480d6de91d151be7d8547d3ee976b0c7d37,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/operations/observability.py,3612,95,87464ca4cce8019390361d26f5914287f03b9500c226b69713ea335a393b7cad,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/operations/retention.py,1024,21,853df60c84d20fdaefd55bd35f59722e0f49b2bc9eec8d01097e013afd15531c,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/orchestration/__init__.py,791,12,72b32edddc3878559abb3121ed0b0aa8e79aa463664e5297b638f29119b3d953,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/orchestration/checkpoints.py,3855,97,ba01fe2af9f17ed13e2fbf98bb69f31e718390d4d3021e96f8f71fd88844f1cf,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/orchestration/contracts.py,2389,71,0b3ca42ebb3c06ff29857706a097b7c6371e6119340ff0e576ab4640b58d9844,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/orchestration/postmortem.py,1896,42,8a89d9e3fe3e672dfcaab16b457c9d62b995f786ac97737d0b4b89692b8e836c,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/orchestration/promotion.py,4598,97,4949b4bf04cd15126bfec1a38c7296f34ca0ea55a5cbd8cfcbf28714e4d128e8,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/orchestration/publication.py,4080,83,d985c68d0f62ea1e61d570eedeec2eb5e08369bda5d99bbbd7bf3c8452cc2ae1,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/orchestration/weekly.py,2728,52,57b37289fe92189a11e0844007d1ae4250b1c74630ddabd4e85f3aada817ae4e,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/player_intelligence/__init__.py,805,11,24ce97d550e079e66c38d61778f4302a7d2bfe67cef2bca7fbeb50ca4aeeea73,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/player_intelligence/advanced_state.py,804,14,5e59ac7a336434d032a104b2f855c859d52502056ab5eb7ad1caf1ff9a121c0c,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/player_intelligence/availability.py,1200,35,65a9f92b438d4bdd1f56583f199231c9e9853a7ba56fd63f56065b8a632662b0,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/player_intelligence/prospects.py,799,24,09adef61bae86dc511f13d3d760c87ff8e72e99cd74c4c1d7def24f99a49734a,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/player_intelligence/state.py,2533,66,336f5c6b8ee57d7ca363b5d02dca9727934dd8f7d8ef615886abf46544dd55be,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/player_intelligence/transfer.py,1012,31,d343616658fed6b61ce8dc872096984375e9d1c46ea87138460702924213f3a9,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/product/__init__.py,536,11,e8e44dde5d0505bcbc115f2ea53ffb142343e84e5aa9ea38d10dcd1e977fbc71,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/product/contracts.py,6140,127,60d8c052dd3425cc67291e943588b666640c3ae93f33c99d850d50149f42f1aa,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/product/dashboard.py,1115,24,f55376e507e9236db14b9a820b667aa830d99be6e0e12cc9ad11187fbb9641c1,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/product/explainability.py,624,14,e1eb621437c26af3c8993212b40e7dd46e54000fdcdff3b2b861c085fae8021c,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/product/freshness.py,1975,48,7c2ba8afabac051babee02c13a87a9d4774fafebdf3f724de95c614edecab7d0,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/product/repository.py,2731,68,d8a6bac1527c534bf44cbf909992c395a545ec9d6f0a6393e0ef9bca0ddf0c85,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/product/service.py,5666,122,07f21c1a2b02478a2edbde5f1eb29cbe763164b8c965315e19b2ccd18e8bde74,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/product/static/app.js,2628,46,70888492e564b46ec498f1af2631652f304da8b6b3b6a281d1a52b270507a311,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.js,OK
src/aggie_analytics/product/static/index.html,2042,45,1551f8bc48e7020004ea8343b7cbe59ebf727ea8dcfa9694f63f6926254c8e5c,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.html,OK
src/aggie_analytics/product/static/styles.css,1476,22,627e26607d5ea54afc2f5feeab5877df4188bdd8f6731c8dd549a2fb1a469012,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.css,OK
src/aggie_analytics/readiness/__init__.py,377,8,74e5641bcb0e4855aaa1b7b0a48798951114e9861498e0b2e9b665ae6ac1984a,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/readiness/e2e.py,14670,280,70b3e5991ae053b3e15f20e9a9df3beb72e1672460c99e21a74c6b94a0e4c614,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/tamu/__init__.py,338,7,e6aad20b76c9399c6e15ae8c73ca73d132f8c7d14313c615167aa992b0b11e9b,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/tamu/runtime.py,811,17,31d51091d023b5f4e9189beceb3a1b54119fe7876ec51c22e0fb4aa88ff85a8e,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/tamu/specialization.py,2040,54,8e880ea497ccf0751470bb88d3fcee19c93c3d2376255afaa3f3fcdc7a351fb6,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/tamu/state.py,1234,36,ee0c10b31d9410552977db8d921fc1e4e7a64194dcd548d5e0ac3897c2e5f1cb,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/team_state/__init__.py,492,9,5a94ca79f7aef68ffec1e058e6f70fce645f8fae051cd4e9dda0b27d67fc44b7,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/team_state/hierarchy.py,1079,27,077f28895224ba98be48abac3135fb27c7bc8cbd3514cc29e74c97935bbac7d0,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/team_state/state.py,1453,41,05bfac012b25b6f783dbb15f9b0597711f30775549ee7b041b71ec3ceb9e2666,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/team_state/weighting.py,3495,69,2dbe6abad29ee7d3791599103b929026155d76319f01480f7d20d774d125e1dc,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/temporal/__init__.py,538,10,b6e3a782dd444aeb870cdb9ac9eed0aa0761280b081fd9e1706ff89db5420e35,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/temporal/contracts.py,2300,64,df92b5d4bc7aad6bf6c3ece617564e6b8fe07d1904f9249d11f9f793ec5bebed,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/temporal/eligibility.py,4923,98,b3a136a2da257303fff4a8e908d3459477ed93fcbe4b8fb0314f9a383a9b2ac2,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/temporal/state.py,943,18,672c70f04f676d1d8c7f02d6cab691acd8b93cd578fd567684038b76cbdf440a,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/validation/__init__.py,432,6,ac52f007fcac5273bc15fa3de6c99ce34a571bdf258cc638584fae2bb7b81546,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/validation/metrics.py,2970,63,6ac6c3f16c009161668aab160152578d49bcc90b8a2d77f1eb7c5836d2eeba98,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/validation/promotion.py,1012,28,41c08679be4dede1f41af326babef316f97ccc51061170236c0ad9326d183f8c,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/validation/protected.py,721,21,83dbcac6aaa01f45b998e48a600e13f5244efac6ea5726fed37f31505a4e6e92,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
tests/test_acceptance_governance.py,2592,51,ada3a2b998b52d8a75e30fc4a0920825d590f53ad805d0c3cac697625c8d8a24,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_advanced_challenger_full.py,1233,16,e5eda8906b2aaf32c9efce52e3d86c60c7a3125627f041c06b31de66973a69ed,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_architecture.py,1248,34,fa3cb74aff21162eef1b0c2ba59d7747c212cfce2ec86540bff84786fa4286eb,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_artifact_manifest.py,584,12,eb9745a0d49b38d54314df5fbc95872eb445f36965ac71be6d32a283f9da761d,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_artifact_policy_full.py,980,20,79c45572a926471e9b38cc715731db16e2020453bc264f12bdda439566e1aa08,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_backlog_governance.py,2014,30,1d9a4f959d5b4f91ac7968f97b5207221958bcbdc98722c0e489f4afd9aa593d,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_bas_science_governance.py,2466,26,e55cb376cd60d8cbeebeee4c79cc6de1a203d4636f0aa76d5ef0b2ca6e49cc54,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_context_intelligence_governance.py,3192,52,a9d6c18cec7f3568c405a381651b125accd1fb0ba9690e8ac4d0df01944abd90,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_data_research.py,709,13,13222b29759d3250607b1dceefb0a9b9483c019c87f2e8af75c579f6a943ffd6,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_entity_governance.py,1243,29,67d49b627949c7e2a2b3240a9c7a44b526ed245f40c8483038e6201191d932b0,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_experiment_store_full.py,2221,46,f086336c6bd87ce72225c6de945a2ccbd30e4359643e44cc2081463935c71aa3,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_experimentation_governance.py,3323,36,80c208392a23c351ffebf2b3db6f96836b748052d078792ccde2259885235165,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_feature_lifecycle_governance.py,2642,29,7bc6cf085cc225981d12f506f6e470177776f9eb63da828a9aa518fece247f80,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_feature_registry_governance.py,2023,29,a845427f40a9107a9d4e7c1e9284e2afdac3cf34113500cf0bdde455af1ea0a8,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_feature_tournament.py,1142,17,f50e591388a433e1c0774fb452e6081ff913760bd7a2312b72e924aef6bc2c31,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_feature_tournament_full.py,908,17,181e04cdf30d2d67462ed797e073fc187175a2eb048afd46da8fe87d4d234bcf,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_hpo_engine_full.py,685,15,c0214a07a541774e396f61e072cfb4b1f62d22949a348c04316db19f3d7b459a,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_hpo_governance.py,1303,21,2649a396645d9cdf3b48b7ff2a05ddb71e75e90d7b57ed528339cc94234c4aae,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_hypothesis_queue.py,668,12,b61dcdf82efc3a646f2fba6458d945775d179991fc2e59b743559e4288148908,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_lineage_full.py,928,22,ff947e6cf3ead5caa9677e2524f7813bf654f9873be55b35b5818020ca57590e,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_local_tracker_full.py,547,14,2eb346ab5b4d5e28185cf139414fa14c28967c207c181db1b10d37f4f5dae29c,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_locks_full.py,628,16,7d4c8c6920bc3823b14423be661abadce7b027d5dbe16bad213e66a49b85a99d,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_model_architecture_governance.py,3114,52,19acadb595068d59b0f0ab57e3e526ebc3bafa7cb6814a6e16d3727b88b093de,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
