requirement_id,constraint_class,lifecycle_status,acceptance_control_ids,acceptance_state,owner_wave,threshold_refs,evidence_artifact,notes
REQ-518,A,ACTIVE,AC-146,PASS_W15_CONTRACT,W15-W17,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-519,A,ACTIVE,AC-147,PASS_W15_CONTRACT,W15-W18,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-520,A,ACTIVE,AC-146,PASS_W15_CONTRACT,W15-W17,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-521,A,ACTIVE,AC-149,CONTRACT_DEFINED_W15_EMPIRICAL_PENDING,W17,THR-003,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-522,A,ACTIVE,AC-149,CONTRACT_DEFINED_W15_EMPIRICAL_PENDING,W16-W17,THR-003,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-523,A,ACTIVE,AC-142;AC-148,CONTRACT_DEFINED_W15_EMPIRICAL_PENDING,W16-W17,THR-006,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-524,A,ACTIVE,AC-144,CONTRACT_DEFINED_W15_EMPIRICAL_PENDING,W17+,THR-006,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-525,A,ACTIVE,AC-142;AC-146,PASS_W15_CONTRACT,W15+,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-526,A,ACTIVE,AC-150,PASS_W15_CONTRACT,W15,THR-006,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-527,A,COMPLETE_W15,AC-151,PASS_W15,W15,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-528,A,ACTIVE,AC-151,PASS_W15_CONTRACT,W16,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-529,A,ACTIVE,AC-152;AC-153;AC-154;AC-155,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-530,A,ACTIVE,AC-152;AC-153;AC-154;AC-155,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-531,A,ACTIVE,AC-152;AC-153;AC-154;AC-155,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-532,A,ACTIVE,AC-152;AC-153;AC-154;AC-155,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-533,A,ACTIVE,AC-152;AC-153;AC-154;AC-155,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-534,A,ACTIVE,AC-152;AC-153;AC-154;AC-155,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-535,A,ACTIVE,AC-152;AC-153;AC-154;AC-155,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-536,A,ACTIVE,AC-152;AC-153;AC-154;AC-155,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-537,A,ACTIVE,AC-152;AC-154;AC-149,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-538,A,ACTIVE,AC-152;AC-154;AC-149,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-539,A,ACTIVE,AC-152;AC-154;AC-149,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-540,A,ACTIVE,AC-156;AC-161,PASS_W16_CONTRACT,W16-W20,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-541,A,ACTIVE,AC-156;AC-161,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-542,B,DEFAULT,AC-156;AC-161,EXPERIMENT_REQUIRED_NONBLOCKING_UNTIL_PROMOTION,W16-W17,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-543,B,DEFAULT,AC-156;AC-161,EXPERIMENT_REQUIRED_NONBLOCKING_UNTIL_PROMOTION,W16-W20,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-544,C,RESEARCH,AC-156;AC-161,EXPERIMENT_REQUIRED_NONBLOCKING_UNTIL_PROMOTION,W17+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-545,A,ACTIVE,AC-159,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-546,A,ACTIVE,AC-159,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-547,A,ACTIVE,AC-159,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-548,A,ACTIVE,AC-159,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-549,A,ACTIVE,AC-157,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-550,A,ACTIVE,AC-157,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-551,A,ACTIVE,AC-157,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-552,A,ACTIVE,AC-157,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-553,A,ACTIVE,AC-157,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-554,A,ACTIVE,AC-157,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-555,A,ACTIVE,AC-158,PASS_W16_CONTRACT,W16+,THR-014;THR-015,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-556,A,ACTIVE,AC-158,PASS_W16_CONTRACT,W16+,THR-014;THR-015,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-557,A,ACTIVE,AC-158,PASS_W16_CONTRACT,W17,THR-014;THR-015,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-558,A,ACTIVE,AC-158,PASS_W16_CONTRACT,W17,THR-014;THR-015,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-559,A,ACTIVE,AC-158,PASS_W16_CONTRACT,W16+,THR-014;THR-015,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-560,A,ACTIVE,AC-160,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-561,A,ACTIVE,AC-160,PASS_W16_CONTRACT,W16+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-562,A,ACTIVE,AC-160,PASS_W16_CONTRACT,W17+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-563,A,ACTIVE,AC-154;AC-157,PASS_W16_CONTRACT,W20+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-564,A,ACTIVE,AC-154;AC-157,PASS_W16_CONTRACT,W17+,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-565,A,ACTIVE,AC-161;AC-162,PASS_W16_CONTRACT,W17,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-566,A,COMPLETE_W16,AC-161;AC-162,PASS_W16_CONTRACT,W16,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-567,A,ACTIVE,AC-161;AC-162,PASS_W16_CONTRACT,W17,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-568,A,COMPLETE_W16,AC-161;AC-162,PASS_W16_CONTRACT,W16,,W16 model architecture registries + validator,Contract/reference evidence only; protected empirical selection remains later.
REQ-569,A,COMPLETE_W17,AC-163;AC-024,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-570,A,COMPLETE_W17,AC-163;AC-168;AC-018,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-571,A,COMPLETE_W17,AC-163;AC-164;AC-024,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-572,A,COMPLETE_W17,AC-163;AC-169,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-573,A,COMPLETE_W17,AC-165,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-574,A,COMPLETE_W17,AC-164;AC-024,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-575,A,COMPLETE_W17,AC-164;AC-170,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-576,A,COMPLETE_W17,AC-023;AC-163,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-577,A,COMPLETE_W17,AC-166;AC-025,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,THR-001,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-578,A,COMPLETE_W17,AC-166;AC-025,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,THR-002,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-579,A,COMPLETE_W17,AC-166;AC-025,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,THR-003,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-580,A,COMPLETE_W17,AC-166,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,THR-004,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-581,A,COMPLETE_W17,AC-166;AC-026,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-582,A,COMPLETE_W17,AC-166;AC-172;AC-028,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,THR-006,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-583,A,COMPLETE_W17,AC-167;AC-173,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,THR-005,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-584,A,COMPLETE_W17,AC-167,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-585,B,COMPLETE_W17,AC-167,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-586,A,COMPLETE_W17,AC-167;AC-169,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-587,A,COMPLETE_W17,AC-171;AC-022,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,THR-001;THR-002;THR-003;THR-004,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-588,A,COMPLETE_W17,AC-168,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-589,A,COMPLETE_W17,AC-169,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,THR-001;THR-002;THR-003;THR-004;THR-005;THR-006;THR-007;THR-014;THR-015,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-590,A,COMPLETE_W17,AC-169;AC-024,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-591,A,COMPLETE_W17,AC-170;AC-175,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,THR-001;THR-002;THR-003;THR-004;THR-005;THR-006;THR-007;THR-014;THR-015,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-592,A,COMPLETE_W17,AC-175,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-593,A,COMPLETE_W17,AC-175;AC-031;AC-032;AC-178;AC-185,REFERENCE_VERIFIED_W18,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-594,A,COMPLETE_W17,AC-172;AC-144;AC-029,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,THR-006,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-595,A,COMPLETE_W17,AC-172;AC-148,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,THR-006,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-596,A,COMPLETE_W17,AC-173;AC-030,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,THR-005,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-597,A,COMPLETE_W17,AC-174;AC-014,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,THR-001;THR-002;THR-003;THR-004,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-598,A,COMPLETE_W17,AC-174;AC-027,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,THR-014,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-599,A,COMPLETE_W17,AC-174;AC-027,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,THR-015,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-600,A,COMPLETE_W17,AC-174;AC-027,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-601,A,COMPLETE_W17,AC-175;AC-031,PROTOCOL_VERIFIED_W17_REAL_EVIDENCE_PENDING,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-602,A,COMPLETE_W17,AC-176,PASS_W17,W17,,configs/validation_science_registry.json;governance/METRIC_REGISTRY.csv;governance/PROTECTED_SPLIT_REGISTRY.csv,W17 freezes protocol/reference gate; trained protected empirical values remain absent unless explicitly stated.
REQ-603,A,COMPLETE_W18,AC-177,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-604,A,COMPLETE_W18,AC-178,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-605,A,COMPLETE_W18,AC-179,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-606,A,COMPLETE_W18,AC-180,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-607,A,COMPLETE_W18,AC-181,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-608,A,COMPLETE_W18,AC-182,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-609,A,COMPLETE_W18,AC-183,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-610,A,COMPLETE_W18,AC-184,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-611,A,COMPLETE_W18,AC-185,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-612,B,COMPLETE_W18,AC-186,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-613,B,COMPLETE_W18,AC-187,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-614,A,COMPLETE_W18,AC-188,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-615,B,COMPLETE_W18,AC-189,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-616,A,COMPLETE_W18,AC-190,PASS_W18,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-617,A,COMPLETE_W18,AC-177,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-618,A,COMPLETE_W18,AC-178,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-619,A,COMPLETE_W18,AC-179,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-620,A,COMPLETE_W18,AC-180,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-621,A,COMPLETE_W18,AC-181,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-622,A,COMPLETE_W18,AC-182,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-623,A,COMPLETE_W18,AC-183,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-624,A,COMPLETE_W18,AC-184,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-625,A,COMPLETE_W18,AC-185,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-626,A,COMPLETE_W18,AC-186,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-627,A,COMPLETE_W18,AC-187,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-628,A,COMPLETE_W18,AC-188,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-629,A,COMPLETE_W18,AC-189,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-630,A,COMPLETE_W18,AC-190,PASS_W18,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-631,A,COMPLETE_W18,AC-177,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-632,A,COMPLETE_W18,AC-178,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-633,A,COMPLETE_W18,AC-179,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-634,A,COMPLETE_W18,AC-180,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
