raw_field_id,source_id,source,dataset_or_model,field_path,grain,documented_type,observed_type,description,feature_family,raw_temporal_class,normalized_temporal_class,usage_class,leakage_review,classification_origin,classification_preserved,population_missingness_status,sample_missingness_name_match_count,sample_missingness_caveat,join_role,handoff_state,w10_candidate_experiment_allowed,pit_gateway_required,source_access_priority,source_license_status,source_redistribution_status,notes
RF-000182,SRC-001,SportsDataverse,play_by_play,end.pos_team_score,one row per play,integer,UNMATERIALIZED_OR_NOT_SCANNED,Offensive team score at play end.,identity_metadata,CURRENT_GAME_POSTSTART_NOT_DIRECT_PREGAME,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,JOIN_OR_METADATA,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,JOIN_OR_METADATA,EVIDENCE_OR_METADATA_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000183,SRC-001,SportsDataverse,play_by_play,end.def_pos_team_score,one row per play,integer,UNMATERIALIZED_OR_NOT_SCANNED,Defensive team score at play end.,identity_metadata,CURRENT_GAME_POSTSTART_NOT_DIRECT_PREGAME,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,JOIN_OR_METADATA,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,JOIN_OR_METADATA,EVIDENCE_OR_METADATA_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000184,SRC-001,SportsDataverse,play_by_play,end.pos_score_diff,one row per play,integer,UNMATERIALIZED_OR_NOT_SCANNED,Offense-minus-defense score differential at play end.,other,CURRENT_GAME_POSTSTART_NOT_DIRECT_PREGAME,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,HISTORICAL_TRANSFORM_ONLY,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,HISTORICAL_OR_LIVE_DERIVATION_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000185,SRC-001,SportsDataverse,play_by_play,lag_pos_team,one row per play,integer,UNMATERIALIZED_OR_NOT_SCANNED,Possession team id on the previous play.,identity_metadata,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,JOIN_OR_METADATA,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,JOIN_OR_METADATA,EVIDENCE_OR_METADATA_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000186,SRC-001,SportsDataverse,play_by_play,lead_pos_team,one row per play,integer,UNMATERIALIZED_OR_NOT_SCANNED,Possession team id on the next play; null at game end.,identity_metadata,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,JOIN_OR_METADATA,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,JOIN_OR_METADATA,EVIDENCE_OR_METADATA_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000187,SRC-001,SportsDataverse,play_by_play,lead_pos_team2,one row per play,integer,UNMATERIALIZED_OR_NOT_SCANNED,Possession team id two plays ahead; null near game end.,identity_metadata,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,JOIN_OR_METADATA,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,JOIN_OR_METADATA,EVIDENCE_OR_METADATA_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000188,SRC-001,SportsDataverse,play_by_play,pos_score_diff,one row per play,integer,UNMATERIALIZED_OR_NOT_SCANNED,Offense-minus-defense score differential for the play.,other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000189,SRC-001,SportsDataverse,play_by_play,lag_pos_score_diff,one row per play,integer,UNMATERIALIZED_OR_NOT_SCANNED,Possession score differential on the previous play.,other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000190,SRC-001,SportsDataverse,play_by_play,pos_score_pts,one row per play,integer,UNMATERIALIZED_OR_NOT_SCANNED,"Points scored on the play from the possession team's perspective (e.g. -7,+3,+7).",other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000191,SRC-001,SportsDataverse,play_by_play,pos_score_diff_start,one row per play,integer,UNMATERIALIZED_OR_NOT_SCANNED,Possession score differential at play start.,other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000192,SRC-001,SportsDataverse,play_by_play,start.pos_team_receives_2H_kickoff,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if the possession team receives the second-half kickoff (at play start).,special_teams,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000193,SRC-001,SportsDataverse,play_by_play,end.pos_team_receives_2H_kickoff,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if the possession team receives the second-half kickoff (at play end).,special_teams,CURRENT_GAME_POSTSTART_NOT_DIRECT_PREGAME,CURRENT_GAME_OR_POSTGAME_NOT_DIRECT_PREGAME,HISTORICAL_TRANSFORM_ONLY,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,HISTORICAL_OR_LIVE_DERIVATION_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000194,SRC-001,SportsDataverse,play_by_play,change_of_poss,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if possession changed on the play.,other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000195,SRC-001,SportsDataverse,play_by_play,penalty_flag,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if a penalty was flagged.,penalties,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000196,SRC-001,SportsDataverse,play_by_play,penalty_declined,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if the penalty was declined.,penalties,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000197,SRC-001,SportsDataverse,play_by_play,penalty_no_play,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if the penalty negated the play.,penalties,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000198,SRC-001,SportsDataverse,play_by_play,penalty_offset,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if offsetting penalties occurred.,penalties,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000199,SRC-001,SportsDataverse,play_by_play,penalty_1st_conv,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if the penalty produced a first down.,penalties,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000200,SRC-001,SportsDataverse,play_by_play,penalty_in_text,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if a penalty is mentioned in the play text.,penalties,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000201,SRC-001,SportsDataverse,play_by_play,penalty_detail,one row per play,character,UNMATERIALIZED_OR_NOT_SCANNED,Parsed penalty detail; null when no penalty.,penalties,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000202,SRC-001,SportsDataverse,play_by_play,penalty_text,one row per play,character,UNMATERIALIZED_OR_NOT_SCANNED,Penalty text extracted from the play description; null when none.,penalties,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000203,SRC-001,SportsDataverse,play_by_play,yds_penalty,one row per play,character,UNMATERIALIZED_OR_NOT_SCANNED,Penalty yardage (string as enriched; null when none).,penalties,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000204,SRC-001,SportsDataverse,play_by_play,sack,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if the play was a sack.,other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000205,SRC-001,SportsDataverse,play_by_play,int,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if the play was an interception.,turnovers,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000206,SRC-001,SportsDataverse,play_by_play,int_td,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if the interception was returned for a touchdown.,other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000207,SRC-001,SportsDataverse,play_by_play,completion,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if the pass was completed.,passing_receiving,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000208,SRC-001,SportsDataverse,play_by_play,pass_attempt,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if the play was a pass attempt.,passing_receiving,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000209,SRC-001,SportsDataverse,play_by_play,target,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if a receiver was targeted.,passing_receiving,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000210,SRC-001,SportsDataverse,play_by_play,pass_breakup,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if a pass breakup occurred.,passing_receiving,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000211,SRC-001,SportsDataverse,play_by_play,pass_td,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if the play was a passing touchdown.,passing_receiving,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000212,SRC-001,SportsDataverse,play_by_play,rush_td,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if the play was a rushing touchdown.,rushing,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000213,SRC-001,SportsDataverse,play_by_play,turnover_vec,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if a turnover occurred (vector form).,turnovers,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000214,SRC-001,SportsDataverse,play_by_play,offense_score_play,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if the offense scored on the play.,other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000215,SRC-001,SportsDataverse,play_by_play,defense_score_play,one row per play,logical,UNMATERIALIZED_OR_NOT_SCANNED,TRUE if the defense scored on the play.,other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
