id,section,section_title,obligation,status,evidence,validation,verification_note
MPR-17-005,17,BRANCH STRATEGY,Adopt codex/BAT-123-short-description as the canonical active convention.,CONTROL_IMPLEMENTED,instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;instructions/policies/git_policy.json;instructions/07_JIRA_OPERATING_CONTRACT.md;instructions/08_LOCAL_JIRA_MIRROR_AND_SYNC.md;instructions/policies/jira_operating_policy.json;jira/README.md,VAL-BRANCH-POLICY;VAL-JIRA-POLICY;VAL-JIRA,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-17-006,17,BRANCH STRATEGY,Avoid taxonomy overengineering.,CONTROL_IMPLEMENTED,instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;instructions/policies/git_policy.json,VAL-BRANCH-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-17-007,17,BRANCH STRATEGY,Document how historical branch naming remains provenance rather than current policy.,CONTROL_IMPLEMENTED,instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;instructions/policies/git_policy.json;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md;instructions/runbooks/REPOSITORY_IDENTITY_AND_REMOTE_RECONCILIATION.md,VAL-BRANCH-POLICY;VAL-GIT-POLICY;VAL-WORKTREE-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-18-001,18,WORKTREE STRATEGY,Use Git worktrees for legitimate isolated/parallel work rather than duplicate clones.,CONTROL_IMPLEMENTED,instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;.codex/WORKTREE_POLICY.md;scripts/new_worktree.ps1;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md;instructions/runbooks/REPOSITORY_IDENTITY_AND_REMOTE_RECONCILIATION.md;instructions/16_PARALLELISM_RESOURCES_CONTEXT_AND_HANDOFF.md;instructions/policies/parallelism_policy.json;instructions/templates/HANDOFF_RECORD.md,VAL-WORKTREE-POLICY;VAL-GIT-POLICY;VAL-PARALLELISM;VAL-HANDOFF,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-18-002,18,WORKTREE STRATEGY,"Use a worktree for independent safe work, rejectable experiments, occupied canonical worktree, or isolated testing.",CONTROL_IMPLEMENTED,instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;.codex/WORKTREE_POLICY.md;scripts/new_worktree.ps1;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md;instructions/runbooks/REPOSITORY_IDENTITY_AND_REMOTE_RECONCILIATION.md;instructions/12_CI_TESTING_EVIDENCE_AND_DEFINITION_OF_DONE.md;instructions/policies/definition_of_done.json;instructions/catalogs/validation_command_catalog.json,VAL-WORKTREE-POLICY;VAL-GIT-POLICY;VAL-TESTING-POLICY;VAL-DOD,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-18-003,18,WORKTREE STRATEGY,"Do not parallelize concurrent mutations to unfrozen schemas, protected rules, PIT semantics, canonical IDs, migrations, manifests, or shared interfaces.",CONTROL_IMPLEMENTED,instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;.codex/WORKTREE_POLICY.md;scripts/new_worktree.ps1;instructions/16_PARALLELISM_RESOURCES_CONTEXT_AND_HANDOFF.md;instructions/policies/parallelism_policy.json;instructions/templates/HANDOFF_RECORD.md,VAL-WORKTREE-POLICY;VAL-PARALLELISM;VAL-HANDOFF,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-18-004,18,WORKTREE STRATEGY,Enforce a single mutation owner for protected/shared resources.,CONTROL_IMPLEMENTED,instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;.codex/WORKTREE_POLICY.md;scripts/new_worktree.ps1,VAL-WORKTREE-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-18-005,18,WORKTREE STRATEGY,Define a safe sibling worktree naming/location convention.,CONTROL_IMPLEMENTED,instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;.codex/WORKTREE_POLICY.md;scripts/new_worktree.ps1;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md;instructions/runbooks/REPOSITORY_IDENTITY_AND_REMOTE_RECONCILIATION.md,VAL-WORKTREE-POLICY;VAL-GIT-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-18-006,18,WORKTREE STRATEGY,Define ownership/claim preconditions before worktree creation.,CONTROL_IMPLEMENTED,instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;.codex/WORKTREE_POLICY.md;scripts/new_worktree.ps1;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md;instructions/runbooks/REPOSITORY_IDENTITY_AND_REMOTE_RECONCILIATION.md,VAL-WORKTREE-POLICY;VAL-GIT-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-18-007,18,WORKTREE STRATEGY,Define safe cleanup and prohibit deleting unique uncommitted work.,CONTROL_IMPLEMENTED,instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;.codex/WORKTREE_POLICY.md;scripts/new_worktree.ps1,VAL-WORKTREE-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-18-008,18,WORKTREE STRATEGY,Provide a worktree creation helper that refuses duplicate branches/paths.,CONTROL_IMPLEMENTED,instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;.codex/WORKTREE_POLICY.md;scripts/new_worktree.ps1;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md;instructions/runbooks/REPOSITORY_IDENTITY_AND_REMOTE_RECONCILIATION.md,VAL-WORKTREE-POLICY;VAL-GIT-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-19-001,19,COMMIT POLICY,Make commits meaningful engineering units.,CONTROL_IMPLEMENTED,instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;instructions/policies/git_policy.json;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md;instructions/runbooks/REPOSITORY_IDENTITY_AND_REMOTE_RECONCILIATION.md,VAL-COMMIT-POLICY;VAL-GIT-POLICY;VAL-WORKTREE-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-19-002,19,COMMIT POLICY,Avoid per-edit commits and unrelated mega-commits.,CONTROL_IMPLEMENTED,instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;instructions/policies/git_policy.json;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md;instructions/runbooks/REPOSITORY_IDENTITY_AND_REMOTE_RECONCILIATION.md,VAL-COMMIT-POLICY;VAL-GIT-POLICY;VAL-WORKTREE-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-19-003,19,COMMIT POLICY,Use professional conventional messages with Jira key where practical.,CONTROL_IMPLEMENTED,instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;instructions/policies/git_policy.json;instructions/07_JIRA_OPERATING_CONTRACT.md;instructions/08_LOCAL_JIRA_MIRROR_AND_SYNC.md;instructions/policies/jira_operating_policy.json;jira/README.md,VAL-COMMIT-POLICY;VAL-JIRA-POLICY;VAL-JIRA,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-19-004,19,COMMIT POLICY,Enforce a pattern such as feat(BAT-123): description.,CONTROL_IMPLEMENTED,instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;instructions/policies/git_policy.json;instructions/07_JIRA_OPERATING_CONTRACT.md;instructions/08_LOCAL_JIRA_MIRROR_AND_SYNC.md;instructions/policies/jira_operating_policy.json;jira/README.md,VAL-COMMIT-POLICY;VAL-JIRA-POLICY;VAL-JIRA,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-19-005,19,COMMIT POLICY,"Require coherent scope, no secrets, no generated junk, and no unrelated files.",CONTROL_IMPLEMENTED,instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;instructions/policies/git_policy.json;instructions/13_SECURITY_SECRETS_DATA_RIGHTS_AND_DEPENDENCIES.md;instructions/policies/security_policy.json,VAL-COMMIT-POLICY;VAL-SECURITY-POLICY;VAL-SECRET,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-19-006,19,COMMIT POLICY,Require explicit path staging and staged-diff review.,CONTROL_IMPLEMENTED,instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;instructions/policies/git_policy.json,VAL-COMMIT-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-19-007,19,COMMIT POLICY,Prohibit broad staging commands in mixed worktrees.,CONTROL_IMPLEMENTED,instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;instructions/policies/git_policy.json;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md;instructions/runbooks/REPOSITORY_IDENTITY_AND_REMOTE_RECONCILIATION.md,VAL-COMMIT-POLICY;VAL-GIT-POLICY;VAL-WORKTREE-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-20-001,20,PULL REQUEST POLICY — CRITICAL,Prevent hundreds or thousands of micro-PRs.,CONTROL_IMPLEMENTED,instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;.github/pull_request_template.md;instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md,VAL-PR-TEMPLATE;VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-20-002,20,PULL REQUEST POLICY — CRITICAL,Define a PR as a review/integration unit rather than a commit substitute.,CONTROL_IMPLEMENTED,instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;.github/pull_request_template.md;instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md,VAL-PR-TEMPLATE;VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-20-003,20,PULL REQUEST POLICY — CRITICAL,Default to one coherent PR per meaningful Jira implementation unit or vertical slice.,CONTROL_IMPLEMENTED,instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;.github/pull_request_template.md;instructions/07_JIRA_OPERATING_CONTRACT.md;instructions/08_LOCAL_JIRA_MIRROR_AND_SYNC.md;instructions/policies/jira_operating_policy.json;jira/README.md;instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md,VAL-PR-TEMPLATE;VAL-JIRA-POLICY;VAL-JIRA;VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-20-004,20,PULL REQUEST POLICY — CRITICAL,Permit multiple commits/tests/subtasks in one PR when they deliver one outcome.,CONTROL_IMPLEMENTED,instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;.github/pull_request_template.md;instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md,VAL-PR-TEMPLATE;VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-20-005,20,PULL REQUEST POLICY — CRITICAL,"Do not create PRs per file, function, test, minor fix, doc tweak, retry, or execution cycle.",CONTROL_IMPLEMENTED,instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;.github/pull_request_template.md;instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md,VAL-PR-TEMPLATE;VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-20-006,20,PULL REQUEST POLICY — CRITICAL,Reuse an existing open PR for the Jira item.,CONTROL_IMPLEMENTED,instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;.github/pull_request_template.md;instructions/07_JIRA_OPERATING_CONTRACT.md;instructions/08_LOCAL_JIRA_MIRROR_AND_SYNC.md;instructions/policies/jira_operating_policy.json;jira/README.md;instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md,VAL-PR-TEMPLATE;VAL-JIRA-POLICY;VAL-JIRA;VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-20-007,20,PULL REQUEST POLICY — CRITICAL,"Allow additional PRs only for genuine architecture, risk, rollback, stacked-work, or reviewability boundaries.",CONTROL_IMPLEMENTED,instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;.github/pull_request_template.md;instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md;instructions/15_ARCHITECTURE_DOCUMENTATION_RELEASE_AND_ROLLBACK.md;instructions/templates/ARCHITECTURE_CHANGE_PROPOSAL.md;instructions/templates/RELEASE_READINESS_CHECKLIST.md,VAL-PR-TEMPLATE;VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT;VAL-ARCHITECTURE-CHANGE;VAL-DOCUMENTATION-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-20-008,20,PULL REQUEST POLICY — CRITICAL,Forbid empty or activity-only PRs.,CONTROL_IMPLEMENTED,instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;.github/pull_request_template.md;instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md,VAL-PR-TEMPLATE;VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-21-001,21,PR LIFECYCLE,Define the task branch to implementation to focused tests to Draft PR lifecycle.,CONTROL_IMPLEMENTED,instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;instructions/templates/PR_READY_CHECKLIST.md;instructions/templates/MERGE_AND_CLEANUP_CHECKLIST.md;instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md;.github/pull_request_template.md;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md;instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;instructions/runbooks/REPOSITORY_IDENTITY_AND_REMOTE_RECONCILIATION.md,VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT;VAL-GIT-POLICY;VAL-WORKTREE-POLICY;VAL-TESTING-POLICY;VAL-DOD,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-21-002,21,PR LIFECYCLE,Continue using the same PR through implementation.,CONTROL_IMPLEMENTED,instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;instructions/templates/PR_READY_CHECKLIST.md;instructions/templates/MERGE_AND_CLEANUP_CHECKLIST.md;instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md;.github/pull_request_template.md,VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-21-003,21,PR LIFECYCLE,Require self-review and impacted validation.,CONTROL_IMPLEMENTED,instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;instructions/templates/PR_READY_CHECKLIST.md;instructions/templates/MERGE_AND_CLEANUP_CHECKLIST.md;instructions/12_CI_TESTING_EVIDENCE_AND_DEFINITION_OF_DONE.md;instructions/policies/definition_of_done.json;instructions/catalogs/validation_command_catalog.json,VAL-PR-LIFECYCLE;VAL-TESTING-POLICY;VAL-DOD,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-21-004,21,PR LIFECYCLE,Require full applicable gates before Ready.,CONTROL_IMPLEMENTED,instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;instructions/templates/PR_READY_CHECKLIST.md;instructions/templates/MERGE_AND_CLEANUP_CHECKLIST.md,VAL-PR-LIFECYCLE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-21-005,21,PR LIFECYCLE,Merge only under policy and current head-SHA verification.,CONTROL_IMPLEMENTED,instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;instructions/templates/PR_READY_CHECKLIST.md;instructions/templates/MERGE_AND_CLEANUP_CHECKLIST.md;instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md;.github/pull_request_template.md,VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-21-006,21,PR LIFECYCLE,Update Jira after integration.,CONTROL_IMPLEMENTED,instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;instructions/templates/PR_READY_CHECKLIST.md;instructions/templates/MERGE_AND_CLEANUP_CHECKLIST.md;instructions/07_JIRA_OPERATING_CONTRACT.md;instructions/08_LOCAL_JIRA_MIRROR_AND_SYNC.md;instructions/policies/jira_operating_policy.json;jira/README.md,VAL-PR-LIFECYCLE;VAL-JIRA-POLICY;VAL-JIRA,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
