path,status,parent_size_bytes,current_size_bytes,parent_sha256,current_sha256
src/aggie_analytics/team_state/__init__.py,UNCHANGED,492,492,5a94ca79f7aef68ffec1e058e6f70fce645f8fae051cd4e9dda0b27d67fc44b7,5a94ca79f7aef68ffec1e058e6f70fce645f8fae051cd4e9dda0b27d67fc44b7
src/aggie_analytics/team_state/hierarchy.py,UNCHANGED,1079,1079,077f28895224ba98be48abac3135fb27c7bc8cbd3514cc29e74c97935bbac7d0,077f28895224ba98be48abac3135fb27c7bc8cbd3514cc29e74c97935bbac7d0
src/aggie_analytics/team_state/state.py,UNCHANGED,1453,1453,05bfac012b25b6f783dbb15f9b0597711f30775549ee7b041b71ec3ceb9e2666,05bfac012b25b6f783dbb15f9b0597711f30775549ee7b041b71ec3ceb9e2666
src/aggie_analytics/team_state/weighting.py,UNCHANGED,3495,3495,2dbe6abad29ee7d3791599103b929026155d76319f01480f7d20d774d125e1dc,2dbe6abad29ee7d3791599103b929026155d76319f01480f7d20d774d125e1dc
src/aggie_analytics/temporal/__init__.py,UNCHANGED,538,538,b6e3a782dd444aeb870cdb9ac9eed0aa0761280b081fd9e1706ff89db5420e35,b6e3a782dd444aeb870cdb9ac9eed0aa0761280b081fd9e1706ff89db5420e35
src/aggie_analytics/temporal/contracts.py,UNCHANGED,2300,2300,df92b5d4bc7aad6bf6c3ece617564e6b8fe07d1904f9249d11f9f793ec5bebed,df92b5d4bc7aad6bf6c3ece617564e6b8fe07d1904f9249d11f9f793ec5bebed
src/aggie_analytics/temporal/eligibility.py,UNCHANGED,4445,4445,53e277534e58856b206b4c1f95482b314c6a321d2115df30f9a9a5574ded917c,53e277534e58856b206b4c1f95482b314c6a321d2115df30f9a9a5574ded917c
src/aggie_analytics/validation/__init__.py,UNCHANGED,432,432,ac52f007fcac5273bc15fa3de6c99ce34a571bdf258cc638584fae2bb7b81546,ac52f007fcac5273bc15fa3de6c99ce34a571bdf258cc638584fae2bb7b81546
src/aggie_analytics/validation/metrics.py,UNCHANGED,2970,2970,6ac6c3f16c009161668aab160152578d49bcc90b8a2d77f1eb7c5836d2eeba98,6ac6c3f16c009161668aab160152578d49bcc90b8a2d77f1eb7c5836d2eeba98
src/aggie_analytics/validation/promotion.py,UNCHANGED,1012,1012,41c08679be4dede1f41af326babef316f97ccc51061170236c0ad9326d183f8c,41c08679be4dede1f41af326babef316f97ccc51061170236c0ad9326d183f8c
src/aggie_analytics/validation/protected.py,UNCHANGED,721,721,83dbcac6aaa01f45b998e48a600e13f5244efac6ea5726fed37f31505a4e6e92,83dbcac6aaa01f45b998e48a600e13f5244efac6ea5726fed37f31505a4e6e92
tests/test_acceptance_governance.py,UNCHANGED,2592,2592,ada3a2b998b52d8a75e30fc4a0920825d590f53ad805d0c3cac697625c8d8a24,ada3a2b998b52d8a75e30fc4a0920825d590f53ad805d0c3cac697625c8d8a24
tests/test_advanced_challenger_full.py,ADDED,,1233,,e5eda8906b2aaf32c9efce52e3d86c60c7a3125627f041c06b31de66973a69ed
tests/test_architecture.py,UNCHANGED,1248,1248,fa3cb74aff21162eef1b0c2ba59d7747c212cfce2ec86540bff84786fa4286eb,fa3cb74aff21162eef1b0c2ba59d7747c212cfce2ec86540bff84786fa4286eb
tests/test_artifact_manifest.py,ADDED,,584,,eb9745a0d49b38d54314df5fbc95872eb445f36965ac71be6d32a283f9da761d
tests/test_artifact_policy_full.py,ADDED,,980,,79c45572a926471e9b38cc715731db16e2020453bc264f12bdda439566e1aa08
tests/test_backlog_governance.py,UNCHANGED,2014,2014,1d9a4f959d5b4f91ac7968f97b5207221958bcbdc98722c0e489f4afd9aa593d,1d9a4f959d5b4f91ac7968f97b5207221958bcbdc98722c0e489f4afd9aa593d
tests/test_bas_science_governance.py,UNCHANGED,2466,2466,e55cb376cd60d8cbeebeee4c79cc6de1a203d4636f0aa76d5ef0b2ca6e49cc54,e55cb376cd60d8cbeebeee4c79cc6de1a203d4636f0aa76d5ef0b2ca6e49cc54
tests/test_context_intelligence_governance.py,UNCHANGED,3192,3192,a9d6c18cec7f3568c405a381651b125accd1fb0ba9690e8ac4d0df01944abd90,a9d6c18cec7f3568c405a381651b125accd1fb0ba9690e8ac4d0df01944abd90
tests/test_data_research.py,UNCHANGED,709,709,13222b29759d3250607b1dceefb0a9b9483c019c87f2e8af75c579f6a943ffd6,13222b29759d3250607b1dceefb0a9b9483c019c87f2e8af75c579f6a943ffd6
tests/test_entity_governance.py,UNCHANGED,1243,1243,67d49b627949c7e2a2b3240a9c7a44b526ed245f40c8483038e6201191d932b0,67d49b627949c7e2a2b3240a9c7a44b526ed245f40c8483038e6201191d932b0
tests/test_experiment_store_full.py,ADDED,,2221,,f086336c6bd87ce72225c6de945a2ccbd30e4359643e44cc2081463935c71aa3
tests/test_experimentation_governance.py,ADDED,,3323,,80c208392a23c351ffebf2b3db6f96836b748052d078792ccde2259885235165
tests/test_feature_lifecycle_governance.py,UNCHANGED,2642,2642,7bc6cf085cc225981d12f506f6e470177776f9eb63da828a9aa518fece247f80,7bc6cf085cc225981d12f506f6e470177776f9eb63da828a9aa518fece247f80
tests/test_feature_registry_governance.py,UNCHANGED,2023,2023,a845427f40a9107a9d4e7c1e9284e2afdac3cf34113500cf0bdde455af1ea0a8,a845427f40a9107a9d4e7c1e9284e2afdac3cf34113500cf0bdde455af1ea0a8
tests/test_feature_tournament.py,ADDED,,1142,,f50e591388a433e1c0774fb452e6081ff913760bd7a2312b72e924aef6bc2c31
tests/test_feature_tournament_full.py,ADDED,,908,,181e04cdf30d2d67462ed797e073fc187175a2eb048afd46da8fe87d4d234bcf
tests/test_hpo_engine_full.py,ADDED,,685,,c0214a07a541774e396f61e072cfb4b1f62d22949a348c04316db19f3d7b459a
tests/test_hpo_governance.py,ADDED,,1303,,2649a396645d9cdf3b48b7ff2a05ddb71e75e90d7b57ed528339cc94234c4aae
tests/test_hypothesis_queue.py,ADDED,,668,,b61dcdf82efc3a646f2fba6458d945775d179991fc2e59b743559e4288148908
tests/test_lineage_full.py,ADDED,,928,,ff947e6cf3ead5caa9677e2524f7813bf654f9873be55b35b5818020ca57590e
tests/test_local_tracker_full.py,ADDED,,547,,2eb346ab5b4d5e28185cf139414fa14c28967c207c181db1b10d37f4f5dae29c
tests/test_locks_full.py,ADDED,,628,,7d4c8c6920bc3823b14423be661abadce7b027d5dbe16bad213e66a49b85a99d
tests/test_model_architecture_governance.py,UNCHANGED,3114,3114,19acadb595068d59b0f0ab57e3e526ebc3bafa7cb6814a6e16d3727b88b093de,19acadb595068d59b0f0ab57e3e526ebc3bafa7cb6814a6e16d3727b88b093de
tests/test_model_tournament.py,ADDED,,860,,e973bdad14b4d58e363d1abd89425d491434858ccc01f0fe89edbeb99986ff18
tests/test_model_tournament_full.py,ADDED,,1340,,19fde1d053de4e8ab535e22f361f6c2ba6226ed70a22b3676afbe6c575631595
tests/test_package_scaffold.py,MODIFIED,488,504,341a381af851c275715ab704cf062a60841ccc66e99abf04467c2695627cd056,18fbf50ce3f05b1ef0790f212422f4bd8023dc7d7f5bbeb8f9fb48cb95047599
tests/test_player_intelligence_governance.py,UNCHANGED,2834,2834,23cb894538e4271db8049fa84f0ef289e120a82c5231bb13f17f7d8e6f609737,23cb894538e4271db8049fa84f0ef289e120a82c5231bb13f17f7d8e6f609737
tests/test_promotion_bridge_full.py,ADDED,,742,,efb08430eb301b8eb6eb115a1c5fbe1a3c5639ee1d789017790c7cd245e808c8
tests/test_replay_adoption.py,ADDED,,1085,,67d953f32d1e5deb99077f13ddd5dfe64bb5614c88a55157545ab5b3e77c5b9c
tests/test_replay_engine_full.py,ADDED,,962,,45c13e0ba07d12bb4a625a356ba1c547f85d7965468632c5ef9f7ccd87d01da8
tests/test_repo_integrity_tools.py,UNCHANGED,1792,1792,8f8170ae2472455e4f9c45e0fd94f01d8850f38d30a97f3cacc31acf4fb544da,8f8170ae2472455e4f9c45e0fd94f01d8850f38d30a97f3cacc31acf4fb544da
tests/test_resource_scheduler_full.py,ADDED,,1333,,c4411c2bc5b359b39c3e77111c9d898a27227812493425423ee52a1b02c1ed04
tests/test_result_comparison_full.py,ADDED,,1250,,432a113a035907c8ca8e6f9b1b605d31aa9b9f4517a18cb9270a8da0a194f7b5
tests/test_tamu_specialization_governance.py,UNCHANGED,3259,3259,50a18f4ea1fd69de191868abc77f9c410db45e2d3e737b6cef46946661878e98,50a18f4ea1fd69de191868abc77f9c410db45e2d3e737b6cef46946661878e98
tests/test_team_state_governance.py,UNCHANGED,3098,3098,30b7ef4fa0939f578878e8143d315160ce83f76cb3979b57832a43353cfb0654,30b7ef4fa0939f578878e8143d315160ce83f76cb3979b57832a43353cfb0654
tests/test_temporal_governance.py,UNCHANGED,2071,2071,b5dd90c6d17d8a0bda840cf043ee290247d8ad418388f308e1b87fb98e3ca2a2,b5dd90c6d17d8a0bda840cf043ee290247d8ad418388f308e1b87fb98e3ca2a2
tests/test_validation_science_governance.py,UNCHANGED,2166,2166,86a3012eb96d300ec2e7a9fc0ad55fd5d17903ea1c0f1a5e06c1fbb1d176cf55,86a3012eb96d300ec2e7a9fc0ad55fd5d17903ea1c0f1a5e06c1fbb1d176cf55
tests/test_w18_full_gate.py,ADDED,,1239,,04f4c8dbd49ea404596cd81873b92e58e27de76b1cb3e7b5b685415968a12edc
tests/test_wave03_governance.py,UNCHANGED,1025,1025,03ef7fc09adb2ad536fc9e4ffd988bbcd8f4cac832fca125426abb85d3954c12,03ef7fc09adb2ad536fc9e4ffd988bbcd8f4cac832fca125426abb85d3954c12
tests/test_worktree_resource_policy.py,ADDED,,778,,b51833b738dff611c18ac0c7d879743fae1dac19f71e87b32bb3b54ceae92b31
tools/__init__.py,UNCHANGED,61,61,efba3e38d7c65a07fb837354b33776aecd4fb11dad137e26ebed95b050d1f8f4,efba3e38d7c65a07fb837354b33776aecd4fb11dad137e26ebed95b050d1f8f4
tools/build_artifact_record.py,ADDED,,849,,2b2b0b8d56c5be4e48f0d389f948ff1fff8b2fbcfaf652caa072e8cd770d4cf1
tools/check_advanced_challenger_admission.py,ADDED,,611,,086847923d500722cd99f0295798c2931f23e69795cc286db6f6743083bd742c
tools/compare_development_results.py,ADDED,,924,,45a4932c55e100627c8ae2f2352c319181e9874fb1ea9b133b6f4d566e1a807e
tools/create_experiment.py,ADDED,,928,,93d4bc5849be713832f9582d0fbc31b0cd381783d142d41fae85855dcbe9d5eb
tools/create_research_packet.py,ADDED,,734,,bb8507ecc5f97ab948447ac21d2101ff4e98169781aa43c4ae4c8c61c42e19ef
tools/experiment_store_cli.py,ADDED,,1308,,f93acf069cfa716af43a860fdbcfe8793ecd507f213acfffa9adb5e3ac79be65
tools/freeze_experiment_spec.py,ADDED,,795,,f0a1d2d994054689e62157d566c1131af87ac99f5bb4c5c32bc0d4aecc763f9b
tools/init_experiment_store.py,ADDED,,606,,7a09729bab41b187d4583988e8ccef5406329b0da0500c2f5b37e68b2e05c30c
tools/package_wave.py,UNCHANGED,2868,2868,d06ac78614c2592e285d68e39bd46544757312ac583641fa9149b529ebb3176f,d06ac78614c2592e285d68e39bd46544757312ac583641fa9149b529ebb3176f
tools/packaging.py,UNCHANGED,11659,11659,dc5c8ce29d600260493259f7ef60e4dbcc22ae8d16d58a9876b965ed1f127fa0,dc5c8ce29d600260493259f7ef60e4dbcc22ae8d16d58a9876b965ed1f127fa0
tools/repo_integrity.py,UNCHANGED,8057,8057,268de064f3197c39138429c8097dc2fc263f58aee3ced3718f1de3ddc3911752,268de064f3197c39138429c8097dc2fc263f58aee3ced3718f1de3ddc3911752
tools/run_reference_feature_tournament.py,ADDED,,596,,3c49faa71cb4298f207f2147de6e5516949644296b8984b5da1a28891b665f4f
tools/run_reference_hpo_grid.py,ADDED,,690,,2f9771d557966516430738d28369e81cf4a871a66a18c05161edaef018673cf1
tools/run_tournament_reference.py,ADDED,,934,,882a8515a24c9f7a39e17f6cc0cafd4a6aeda647ac75584523d3f9a6f209eeac
tools/schedule_research_queue.py,ADDED,,911,,d8ce50f1e5124ada775ce11543d8801b640d5d3492d6755c9a765e28ccbff90c
tools/schema_discovery.py,UNCHANGED,3920,3920,dd4cf0cb54923dc5eb027f88a3f65480a5a28db1d79675a6850cb5f2461c4ecc,dd4cf0cb54923dc5eb027f88a3f65480a5a28db1d79675a6850cb5f2461c4ecc
tools/validate_acceptance.py,UNCHANGED,4161,4161,5cc254cc3bd0c11e85f67241075a820a1bd91aaaf54c18a8e8275cd2a59145fb,5cc254cc3bd0c11e85f67241075a820a1bd91aaaf54c18a8e8275cd2a59145fb
tools/validate_architecture.py,UNCHANGED,5010,5010,16e31ee27bd970b8ba002ce304810273daf64961213c08204a33fab52a2614d7,16e31ee27bd970b8ba002ce304810273daf64961213c08204a33fab52a2614d7
tools/validate_backlog.py,UNCHANGED,5040,5040,3593fd55533d29408fc32aa070dfafe581b7dbd67f9e231e517ad4b5e78b6699,3593fd55533d29408fc32aa070dfafe581b7dbd67f9e231e517ad4b5e78b6699
tools/validate_bas_science.py,UNCHANGED,4335,4335,ada88e6a6a599dbb9ed0cd7cdf13a2590d5b0caf6dbc599fcf632504e536f01c,ada88e6a6a599dbb9ed0cd7cdf13a2590d5b0caf6dbc599fcf632504e536f01c
tools/validate_context_intelligence.py,UNCHANGED,6502,6502,98c28785fa782dcf3281e4f4ab2fdddec03f9c2d5c4220da35d949c693fe6292,98c28785fa782dcf3281e4f4ab2fdddec03f9c2d5c4220da35d949c693fe6292
tools/validate_data_research.py,UNCHANGED,5216,5216,c75721d6b55a25b952500a1bab82bba4d725d96b4fad559bfe3a9fbbbfd432d5,c75721d6b55a25b952500a1bab82bba4d725d96b4fad559bfe3a9fbbbfd432d5
tools/validate_entities.py,UNCHANGED,4328,4328,f4293b7cfdc2fcac8394dfe968886f91c08619e82d97b42e280c2f38ee535fc1,f4293b7cfdc2fcac8394dfe968886f91c08619e82d97b42e280c2f38ee535fc1
tools/validate_experimentation.py,ADDED,,7680,,b9902b12024cf6f381253cd387a58266490ecece347eae6a852d890e573ee9ef
tools/validate_feature_lifecycle.py,UNCHANGED,3654,3654,54318298439691b85aaf58475bdab33a567bbd28bb94feb24f7bc43e899fed0b,54318298439691b85aaf58475bdab33a567bbd28bb94feb24f7bc43e899fed0b
tools/validate_feature_registry.py,UNCHANGED,3732,3732,8870145704a1be579171d02554bbd6a2494c652e3038b89b57f6bf07058c8dc7,8870145704a1be579171d02554bbd6a2494c652e3038b89b57f6bf07058c8dc7
tools/validate_model_architecture.py,UNCHANGED,4148,4148,91ebd4997785819fc9553f3405b8108a475547c75037b40a7fed27f5d763fd8f,91ebd4997785819fc9553f3405b8108a475547c75037b40a7fed27f5d763fd8f
tools/validate_model_tournament_plan.py,ADDED,,549,,d95c5ab89fe81696d86603589dbfb6fa9bfaa73a2fa66af2748d1e1009c7d6d5
tools/validate_player_intelligence.py,UNCHANGED,6996,6996,18af81922e78b9b619137dc34b8617786bc4e325e24266fcc1ed7a15881803af,18af81922e78b9b619137dc34b8617786bc4e325e24266fcc1ed7a15881803af
tools/validate_repository.py,UNCHANGED,7118,7118,669707ea08d1968c80911cf36b1be649a440eedffa97145dfab6f1728895d2c9,669707ea08d1968c80911cf36b1be649a440eedffa97145dfab6f1728895d2c9
tools/validate_tamu_specialization.py,UNCHANGED,5401,5401,8560d4db578f9d3838885806fcfc0eadd57ac56acf5d3032bfa6f1e2e2fe7e5d,8560d4db578f9d3838885806fcfc0eadd57ac56acf5d3032bfa6f1e2e2fe7e5d
tools/validate_team_state.py,UNCHANGED,4412,4412,56c65ad4b76f4ab6ddae887fab5a3eaa791e844642561822df7fff73ecb59061,56c65ad4b76f4ab6ddae887fab5a3eaa791e844642561822df7fff73ecb59061
tools/validate_temporal.py,UNCHANGED,3900,3900,0a39180ec81784d3a2e833af689f41381572554fd29d8ac2f568e3074873e206,0a39180ec81784d3a2e833af689f41381572554fd29d8ac2f568e3074873e206
tools/validate_tournament.py,ADDED,,2046,,af22fdd9d1f4d4f41ac464a700cdd2b1fb7cbb1aa60574d1e58cf0b453877d0f
tools/validate_validation_science.py,MODIFIED,4802,4828,771c01336a4afcc2a116cb53d533bcd2bc6c88beaab0e8e6010ebb024c40e691,5aad861f938cdb63c74710822406d0a1c542d189a086b73045b0caf40f6b5011
tools/validate_w18_full_rebuild.py,ADDED,,2563,,739226160c5c328c1d00fc2893d6c9fe674302f6991325bfabce9cb227e6bebc
tools/validate_wave_pair.py,UNCHANGED,3174,3174,37e10d8195abb27a18d4ef74630721048526469aee72168dba30305d4372ab6d,37e10d8195abb27a18d4ef74630721048526469aee72168dba30305d4372ab6d
tools/verify_experiment_replay.py,ADDED,,797,,3cf8c014c529e7de29bc34796bdf5c56be0682739f79f36ad8022e10f1606789
tools/verify_judging_seal.py,ADDED,,635,,ec8d35492fb23412d2288d882d32002309f2a56f2329f6cdc543f799dcc47bbd
tools/verify_prior_wave.py,UNCHANGED,1201,1201,4931413bc72b63008b0ff718603844b30935415b446ed9c520da21fe030ae054,4931413bc72b63008b0ff718603844b30935415b446ed9c520da21fe030ae054
tools/verify_replay_inputs.py,ADDED,,732,,130d2b9cd291718a05f2691c8ebb44fef9d591781e0b110b1500e0c0b427e0a5
